ether,burnedBToken,receivedEth
614099382074825344625,1000000000000000000000,2496436247459586235
611603000886471543088,1000000000000000000000,2496381188353801537
609106674542912776591,1000000000000000000000,2496326343558766497
606610402830948997417,1000000000000000000000,2496271711963779174
604114185538483674197,1000000000000000000000,2496217292465323220
601618022454516662040,1000000000000000000000,2496163083967012157
599121913369137127860,1000000000000000000000,2496109085379534180
596625858073516530407,1000000000000000000000,2496055295620597453
594129856359901654517,1000000000000000000000,2496001713614875890
591633908021607699079,1000000000000000000000,2495948338293955438
589138012853011418255,1000000000000000000000,2495895168596280824
586642170649544315454,1000000000000000000000,2495842203467102801
584146381207685889607,1000000000000000000000,2495789441858425847
581650644324956933254,1000000000000000000000,2495736882728956353
579154959799912882008,1000000000000000000000,2495684525044051246
576659327432137214903,1000000000000000000000,2495632367775667105
574163747022234905201,1000000000000000000000,2495580409902309702
571668218371825921194,1000000000000000000000,2495528650408984007
569172741283538776564,1000000000000000000000,2495477088287144630
566677315561004129845,1000000000000000000000,2495425722534646719
564181941008848432578,1000000000000000000000,2495374552155697267
561686617432687625701,1000000000000000000000,2495323576160806877
559191344639120883767,1000000000000000000000,2495272793566741934
556696122435724406547,1000000000000000000000,2495222203396477220
554200950631045257630,1000000000000000000000,2495171804679148917
551705829034595249567,1000000000000000000000,2495121596450008063
549210757456844875185,1000000000000000000000,2495071577750374382
546715735709217284639,1000000000000000000000,2495021747627590546
544220763604082307821,1000000000000000000000,2494972105134976818
541725840954750521705,1000000000000000000000,2494922649331786116
539230967575467362257,1000000000000000000000,2494873379283159448
536736143281407280511,1000000000000000000000,2494824294060081746
534241367888667942413,1000000000000000000000,2494775392739338098
531746641214264472074,1000000000000000000000,2494726674403470339
529251963076123738038,1000000000000000000000,2494678138140734036
526757333293078682189,1000000000000000000000,2494629783045055849
524262751684862690940,1000000000000000000000,2494581608215991249
521768218072104008325,1000000000000000000000,2494533612758682615
519273732276320190626,1000000000000000000000,2494485795783817699
516779294119912602197,1000000000000000000000,2494438156407588429
514284903426160952104,1000000000000000000000,2494390693751650093
511790560019217871241,1000000000000000000000,2494343406943080863
509296263724103529574,1000000000000000000000,2494296295114341667
506802014366700293158,1000000000000000000000,2494249357403236416
504307811773747420591,1000000000000000000000,2494202592952872567
501813655772835798571,1000000000000000000000,2494156000911622020
499319546192402716204,1000000000000000000000,2494109580433082367
496825482861726677748,1000000000000000000000,2494063330676038456
494331465610922253453,1000000000000000000000,2494017250804424295
491837494270934968175,1000000000000000000000,2493971339987285278
489343568673536227440,1000000000000000000000,2493925597398740735
486849688651318280637,1000000000000000000000,2493880022217946803
484355854037689221028,1000000000000000000000,2493834613629059609
481862064666868022256,1000000000000000000000,2493789370821198772
479368320373879611044,1000000000000000000000,2493744292988411212
476874620994549975776,1000000000000000000000,2493699379329635268
474380966365501310658,1000000000000000000000,2493654629048665118
471887356324147195151,1000000000000000000000,2493610041354115507
469393790708687808387,1000000000000000000000,2493565615459386764
466900269358105178264,1000000000000000000000,2493521350582630123
464406792112158464932,1000000000000000000000,2493477245946713332
461913358811379278375,1000000000000000000000,2493433300779186557
459419969297067029813,1000000000000000000000,2493389514312248562
456926623411284316621,1000000000000000000000,2493345885782713192
454433320996852340500,1000000000000000000000,2493302414431976121
451940061897346358617,1000000000000000000000,2493259099505981883
449446845957091167427,1000000000000000000000,2493215940255191190
446953673021156618922,1000000000000000000000,2493172935934548505
444460542935353169015,1000000000000000000000,2493130085803449907
441967455546227457810,1000000000000000000000,2493087389125711205
439474410701057921477,1000000000000000000000,2493044845169536333
436981408247850435479,1000000000000000000000,2493002453207485998
434488448035333988881,1000000000000000000000,2492960212516446598
431995529912956389490,1000000000000000000000,2492918122377599391
429502653730879999566,1000000000000000000000,2492876182076389924
427009819339977501856,1000000000000000000000,2492834390902497710
424517026591827695687,1000000000000000000000,2492792748149806169
422024275338711322886,1000000000000000000000,2492751253116372801
419531565433606923264,1000000000000000000000,2492709905104399622
417038896730186719440,1000000000000000000000,2492668703420203824
414546269082812530735,1000000000000000000000,2492627647374188705
412053682346531715929,1000000000000000000000,2492586736280814806
409561136377073144615,1000000000000000000000,2492545969458571314
407068631030843196934,1000000000000000000000,2492505346229947681
404576166164921791451,1000000000000000000000,2492464865921405483
402083741637058440937,1000000000000000000000,2492424527863350514
399591357305668335842,1000000000000000000000,2492384331390105095
397099013029828455213,1000000000000000000000,2492344275839880629
394606708669273704851,1000000000000000000000,2492304360554750362
392114444084393082480,1000000000000000000000,2492264584880622371
389622219136225869693,1000000000000000000000,2492224948167212787
387130033686457850484,1000000000000000000000,2492185449768019209
384637887597417556126,1000000000000000000000,2492146089040294358
382145780732072536189,1000000000000000000000,2492106865345019937
379653712954025655498,1000000000000000000000,2492067778046880691
377161684127511416797,1000000000000000000000,2492028826514238701
374669694117392308929,1000000000000000000000,2491990010119107868
372177742789155180326,1000000000000000000000,2491951328237128603
369685830008907637590,1000000000000000000000,2491912780247542736
367193955643374468980,1000000000000000000000,2491874365533168610
364702119559894092589,1000000000000000000000,2491836083480376391
362210321626415029027,1000000000000000000000,2491797933479063562
359718561711492398399,1000000000000000000000,2491759914922630628
357226839684284441394,1000000000000000000000,2491722027207957005
354735155414549064288,1000000000000000000000,2491684269735377106
352243508772640407662,1000000000000000000000,2491646641908656626
349751899629505438663,1000000000000000000000,2491609143134968999
347260327856680566594,1000000000000000000000,2491571772824872069
344768793326288281681,1000000000000000000000,2491534530392284913
342277295911033816792,1000000000000000000000,2491497415254464889
339785835484201831964,1000000000000000000000,2491460426831984828
337294411919653121523,1000000000000000000000,2491423564548710441
334803025091821343650,1000000000000000000000,2491386827831777873
332311674875709772181,1000000000000000000000,2491350216111571469
329820361146888070493,1000000000000000000000,2491313728821701688
327329083781489087287,1000000000000000000000,2491277365398983206
324837842656205674093,1000000000000000000000,2491241125283413194
322346637648287524339,1000000000000000000000,2491205007918149754
319855468635538033795,1000000000000000000000,2491169012749490544
317364335496311182239,1000000000000000000000,2491133139226851556
314873238109508436171,1000000000000000000000,2491097386802746068
312382176354575672412,1000000000000000000000,2491061754932763759
309891150111500122418,1000000000000000000000,2491026243075549994
307400159260807337153,1000000000000000000000,2490990850692785265
304909203683558172363,1000000000000000000000,2490955577249164790
302418283261345794076,1000000000000000000000,2490920422212378287
299927397876292704188,1000000000000000000000,2490885385053089888
297436547411047785967,1000000000000000000000,2490850465244918221
294945731748783369320,1000000000000000000000,2490815662264416647
292454950773192315676,1000000000000000000000,2490780975591053644
289964204368485122323,1000000000000000000000,2490746404707193353
287473492419387046057,1000000000000000000000,2490711949098076266
284982814811135245982,1000000000000000000000,2490677608251800075
282492171429475945324,1000000000000000000000,2490643381659300658
280001562160661612107,1000000000000000000000,2490609268814333217
277510986891448158533,1000000000000000000000,2490575269213453574
275020445509092158951,1000000000000000000000,2490541382355999582
272529937901348086234,1000000000000000000000,2490507607744072717
270039463956465566453,1000000000000000000000,2490473944882519781
267549023563186651690,1000000000000000000000,2490440393278914763
265058616610743110856,1000000000000000000000,2490406952443540834
262568242988853738374,1000000000000000000000,2490373621889372482
260077902587721680586,1000000000000000000000,2490340401132057788
257587595298031779764,1000000000000000000000,2490307289689900822
255097321010947935563,1000000000000000000000,2490274287083844201
252607079618110483808,1000000000000000000000,2490241392837451755
250116871011633592467,1000000000000000000000,2490208606476891341
247626695084102674689,1000000000000000000000,2490175927530917778
245136551728571818759,1000000000000000000000,2490143355530855930
242646440838561234872,1000000000000000000000,2490110890010583887
240156362308054718559,1000000000000000000000,2490078530506516313
237666316031497130675,1000000000000000000000,2490046276557587884
235176301903791893796,1000000000000000000000,2490014127705236879
232686319820298504913,1000000000000000000000,2489982083493388883
230196369676830064304,1000000000000000000000,2489950143468440609
227706451369650820444,1000000000000000000000,2489918307179243860
225216564795473730851,1000000000000000000000,2489886574177089593
222726709851458038734,1000000000000000000000,2489854944015692117
220236886435206865331,1000000000000000000000,2489823416251173403
217747094444764817814,1000000000000000000000,2489791990442047517
215257333778615612651,1000000000000000000000,2489760666149205163
212767604335679714296,1000000000000000000000,2489729442935898355
210277906015311989103,1000000000000000000000,2489698320367725193
207788238717299374347,1000000000000000000000,2489667298012614756
205298602341858562239,1000000000000000000000,2489636375440812108
202808996789633698813,1000000000000000000000,2489605552224863426
200319421961694097592,1000000000000000000000,2489574827939601221
197829877759531967906,1000000000000000000000,2489544202162129686
195340364085060157761,1000000000000000000000,2489513674471810145
192850880840609911146,1000000000000000000000,2489483244450246615
190361427928928639676,1000000000000000000000,2489452911681271470
187872005253177708459,1000000000000000000000,2489422675750931217
185382612716930236083,1000000000000000000000,2489392536247472376
182893250224168908615,1000000000000000000000,2489362492761327468
180403917679283807520,1000000000000000000000,2489332544885101095
177914614987070251376,1000000000000000000000,2489302692213556144
175425342052726651303,1000000000000000000000,2489272934343600073
172936098781852379993,1000000000000000000000,2489243270874271310
170446885080445654246,1000000000000000000000,2489213701406725747
167957700854901430903,1000000000000000000000,2489184225544223343
165468546012009316094,1000000000000000000000,2489154842892114809
162979420458951487684,1000000000000000000000,2489125553057828410
160490324103300630836,1000000000000000000000,2489096355650856848
158001256853017886577,1000000000000000000000,2489067250282744259
155512218616450813298,1000000000000000000000,2489038236567073279
153023209302331361056,1000000000000000000000,2489009314119452242
150534228819773858625,1000000000000000000000,2488980482557502431
148045277078273013171,1000000000000000000000,2488951741500845454
145556353987701922470,1000000000000000000000,2488923090571090701
143067459458310099582,1000000000000000000000,2488894529391822888
140578593400721509888,1000000000000000000000,2488866057588589694
138089755725932620388,1000000000000000000000,2488837674788889500
137840873516092145972,100000000000000000000,248882209840474416
137591991589104604990,100000000000000000000,248881926987540982
137343109944881604542,100000000000000000000,248881644223000448
137094228583334788554,100000000000000000000,248881361546815988
136845347504375837756,100000000000000000000,248881078958950798
136596466707916469665,100000000000000000000,248880796459368091
136347586193868438566,100000000000000000000,248880514048031099
136098705962143535494,100000000000000000000,248880231724903072
135849826012653588210,100000000000000000000,248879949489947284
135600946345310461189,100000000000000000000,248879667343127021
135352066960026055594,100000000000000000000,248879385284405595
135103187856712309261,100000000000000000000,248879103313746333
134854309035281196681,100000000000000000000,248878821431112580
134605430495644728975,100000000000000000000,248878539636467706
134356552237714953883,100000000000000000000,248878257929775092
134107674261403955737,100000000000000000000,248877976310998146
133858796566623855448,100000000000000000000,248877694780100289
133609919153286810484,100000000000000000000,248877413337044964
133361042021305014853,100000000000000000000,248877131981795631
133112165170590699081,100000000000000000000,248876850714315772
132863288601056130195,100000000000000000000,248876569534568886
132614412312613611705,100000000000000000000,248876288442518490
132365536305175483583,100000000000000000000,248876007438128122
132116660578654122244,100000000000000000000,248875726521361339
131867785132961940530,100000000000000000000,248875445692181714
131618909968011387688,100000000000000000000,248875164950552842
131370035083714949350,100000000000000000000,248874884296438338
131121160479985147520,100000000000000000000,248874603729801830
130872286156734540550,100000000000000000000,248874323250606970
130623412113875723120,100000000000000000000,248874042858817430
130374538351321326225,100000000000000000000,248873762554396895
130125664868984017150,100000000000000000000,248873482337309075
129876791666776499456,100000000000000000000,248873202207517694
129627918744611512958,100000000000000000000,248872922164986498
129379046102401833708,100000000000000000000,248872642209679250
129130173740060273973,100000000000000000000,248872362341559735
128881301657499682222,100000000000000000000,248872082560591751
128632429854632943101,100000000000000000000,248871802866739121
128383558331372977419,100000000000000000000,248871523259965682
128134687087632742127,100000000000000000000,248871243740235292
127885816123325230298,100000000000000000000,248870964307511829
127636945438363471113,100000000000000000000,248870684961759185
127388075032660529835,100000000000000000000,248870405702941278
127139204906129507797,100000000000000000000,248870126531022038
126890335058683542381,100000000000000000000,248869847445965416
126641465490235806997,100000000000000000000,248869568447735384
126392596200699511069,100000000000000000000,248869289536295928
126143727189987900011,100000000000000000000,248869010711611058
125894858458014255212,100000000000000000000,248868731973644799
125645990004691894017,100000000000000000000,248868453322361195
125397121829934169707,100000000000000000000,248868174757724310
125148253933654471482,100000000000000000000,248867896279698225
124899386315766224439,100000000000000000000,248867617888247043
124650518976182889560,100000000000000000000,248867339583334879
124401651914817963685,100000000000000000000,248867061364925875
124152785131584979501,100000000000000000000,248866783232984184
123903918626397505519,100000000000000000000,248866505187473982
123655052399169146055,100000000000000000000,248866227228359464
123406186449813541216,100000000000000000000,248865949355604839
123157320778244366876,100000000000000000000,248865671569174340
122908455384375334663,100000000000000000000,248865393869032213
122659590268120191934,100000000000000000000,248865116255142729
122410725429392721763,100000000000000000000,248864838727470171
122161860868106742917,100000000000000000000,248864561285978846
121912996584176109843,100000000000000000000,248864283930633074
121664132577514712643,100000000000000000000,248864006661397200
121415268848036477063,100000000000000000000,248863729478235580
121166405395655364469,100000000000000000000,248863452381112594
120917542220285371828,100000000000000000000,248863175369992641
120668679321840531697,100000000000000000000,248862898444840131
120419816700234912195,100000000000000000000,248862621605619502
120170954355382616992,100000000000000000000,248862344852295203
119922092287197785285,100000000000000000000,248862068184831707
119673230495594591785,100000000000000000000,248861791603193500
119424368980487246695,100000000000000000000,248861515107345090
119175507741789995691,100000000000000000000,248861238697251004
118926646779417119909,100000000000000000000,248860962372875782
118677786093282935920,100000000000000000000,248860686134183989
118428925683301795716,100000000000000000000,248860409981140204
118180065549388086689,100000000000000000000,248860133913709027
117931205691456231616,100000000000000000000,248859857931855073
117682346109420688638,100000000000000000000,248859582035542978
117433486803195951242,100000000000000000000,248859306224737396
117184627772696548244,100000000000000000000,248859030499402998
116935769017837043771,100000000000000000000,248858754859504473
116686910538532037239,100000000000000000000,248858479305006532
116438052334696163341,100000000000000000000,248858203835873898
116189194406244092023,100000000000000000000,248857928452071318
115940336753090528469,100000000000000000000,248857653153563554
115691479375150213083,100000000000000000000,248857377940315386
115442622272337921467,100000000000000000000,248857102812291616
115193765444568464409,100000000000000000000,248856827769457058
114944908891756687861,100000000000000000000,248856552811776548
114696052613817472918,100000000000000000000,248856277939214943
114447196610665735808,100000000000000000000,248856003151737110
114198340882216427867,100000000000000000000,248855728449307941
113949485428384535521,100000000000000000000,248855453831892346
113700630249085080274,100000000000000000000,248855179299455247
113451775344233118683,100000000000000000000,248854904851961591
113202920713743742344,100000000000000000000,248854630489376339
112954066357532077871,100000000000000000000,248854356211664473
112705212275513286883,100000000000000000000,248854082018790988
112456358467602565979,100000000000000000000,248853807910720904
112207504933715146726,100000000000000000000,248853533887419253
111958651673766295637,100000000000000000000,248853259948851089
111709798687671314157,100000000000000000000,248852986094981480
111460945975345538639,100000000000000000000,248852712325775518
111212093536704340334,100000000000000000000,248852438641198305
110963241371663125364,100000000000000000000,248852165041214970
110714389480137334711,100000000000000000000,248851891525790653
110465537862042444198,100000000000000000000,248851618094890513
110216686517293964467,100000000000000000000,248851344748479731
109967835445807440966,100000000000000000000,248851071486523501
109718984647498453928,100000000000000000000,248850798308987038
109470134122282618353,100000000000000000000,248850525215835575
109221283870075583994,100000000000000000000,248850252207034359
108972433890793035333,100000000000000000000,248849979282548661
108723584184350691569,100000000000000000000,248849706442343764
108474734750664306595,100000000000000000000,248849433686384974
108225885589649668984,100000000000000000000,248849161014637611
107977036701222601971,100000000000000000000,248848888427067013
107728188085298963432,100000000000000000000,248848615923638539
107479339741794645869,100000000000000000000,248848343504317563
107230491670625576392,100000000000000000000,248848071169069477
106981643871707716698,100000000000000000000,248847798917859694
106732796344957063058,100000000000000000000,248847526750653640
106483949090289646298,100000000000000000000,248847254667416760
106235102107621531777,100000000000000000000,248846982668114521
105986255396868819375,100000000000000000000,248846710752712402
105737408957947643472,100000000000000000000,248846438921175903
105488562790774172931,100000000000000000000,248846167173470541
105239716895264611080,100000000000000000000,248845895509561851
104990871271335195695,100000000000000000000,248845623929415385
104742025918902198981,100000000000000000000,248845352432996714
104493180837881927557,100000000000000000000,248845081020271424
104244336028190722434,100000000000000000000,248844809691205123
103995491489744959003,100000000000000000000,248844538445763431
103746647222461047010,100000000000000000000,248844267283911993
103497803226255430547,100000000000000000000,248843996205616463
103248959501044588027,100000000000000000000,248843725210842520
103000116046745032170,100000000000000000000,248843454299555857
102751272863273309985,100000000000000000000,248843183471722185
102502429950546002752,100000000000000000000,248842912727307233
102253587308479726004,100000000000000000000,248842642066276748
102004744936991129510,100000000000000000000,248842371488596494
101755902835996897259,100000000000000000000,248842100994232251
101507061005413747438,100000000000000000000,248841830583149821
101258219445158432419,100000000000000000000,248841560255315019
101009378155147738739,100000000000000000000,248841290010693680
100760537135298487084,100000000000000000000,248841019849251655
100511696385527532271,100000000000000000000,248840749770954813
100262855905751763227,100000000000000000000,248840479775769044
100014015695888102979,100000000000000000000,248840209863660248
99765175755853508629,100000000000000000000,248839940034594350
99516336085564971342,100000000000000000000,248839670288537287
99267496684939516324,100000000000000000000,248839400625455018
99018657553894202809,100000000000000000000,248839131045313515
98769818692346124037,100000000000000000000,248838861548078772
98520980100212407241,100000000000000000000,248838592133716796
98272141777410213627,100000000000000000000,248838322802193614
98023303723856738357,100000000000000000000,248838053553475270
97774465939469210530,100000000000000000000,248837784387527827
97525628424164893170,100000000000000000000,248837515304317360
97276791177861083202,100000000000000000000,248837246303809968
97027954200475111438,100000000000000000000,248836977385971764
96779117491924342560,100000000000000000000,248836708550768878
96530281052126175102,100000000000000000000,248836439798167458
96281444880998041432,100000000000000000000,248836171128133670
96032608978457407735,100000000000000000000,248835902540633697
95783773344421773998,100000000000000000000,248835634035633737
95534937978808673986,100000000000000000000,248835365613100012
95286102881535675235,100000000000000000000,248835097272998751
95037268052520379026,100000000000000000000,248834829015296209
94788433491680420370,100000000000000000000,248834560839958656
94539599198933467993,100000000000000000000,248834292746952377
94290765174197224318,100000000000000000000,248834024736243675
94041931417389425446,100000000000000000000,248833756807798872
93793097928427841139,100000000000000000000,248833488961584307
93544264707230274805,100000000000000000000,248833221197566334
93295431753714563480,100000000000000000000,248832953515711325
93046599067798577807,100000000000000000000,248832685915985673
92797766649400222026,100000000000000000000,248832418398355781
92548934498437433951,100000000000000000000,248832150962788075
92300102614828184954,100000000000000000000,248831883609248997
92051270998490479950,100000000000000000000,248831616337705004
91802439649342357378,100000000000000000000,248831349148122572
91553608567301889183,100000000000000000000,248831082040468195
91304777752287180802,100000000000000000000,248830815014708381
91055947204216371143,100000000000000000000,248830548070809659
90807116923007632573,100000000000000000000,248830281208738570
90558286908579170895,100000000000000000000,248830014428461678
90309457160849225336,100000000000000000000,248829747729945559
90060627679736068524,100000000000000000000,248829481113156812
89811798465158006480,100000000000000000000,248829214578062044
89562969517033378591,100000000000000000000,248828948124627889
89314140835280557600,100000000000000000000,248828681752820991
89065312419817949586,100000000000000000000,248828415462608014
88816484270563993948,100000000000000000000,248828149253955638
88567656387437163386,100000000000000000000,248827883126830562
88318828770355963886,100000000000000000000,248827617081199500
88070001419238934705,100000000000000000000,248827351117029181
87821174334004648348,100000000000000000000,248827085234286357
87572347514571710557,100000000000000000000,248826819432937791
87323520960858760290,100000000000000000000,248826553712950267
87074694672784469708,100000000000000000000,248826288074290582
86825868650267544153,100000000000000000000,248826022516925555
86577042893226722137,100000000000000000000,248825757040822016
86328217401580775318,100000000000000000000,248825491645946819
86079392175248508491,100000000000000000000,248825226332266827
85830567214148759565,100000000000000000000,248824961099748926
85581742518200399548,100000000000000000000,248824695948360017
85332918087322332531,100000000000000000000,248824430878067017
85084093921433495672,100000000000000000000,248824165888836859
84835270020452859175,100000000000000000000,248823900980636497
84586446384299426277,100000000000000000000,248823636153432898
84337623012892233231,100000000000000000000,248823371407193046
84088799906150349288,100000000000000000000,248823106741883943
83839977063992876678,100000000000000000000,248822842157472610
83591154486338950598,100000000000000000000,248822577653926080
83342332173107739193,100000000000000000000,248822313231211405
83093510124218443537,100000000000000000000,248822048889295656
82844688339590297620,100000000000000000000,248821784628145917
82595866819142568330,100000000000000000000,248821520447729290
82347045562794555433,100000000000000000000,248821256348012897
82098224570465591562,100000000000000000000,248820992328963871
81849403842075042195,100000000000000000000,248820728390549367
81600583377542305643,100000000000000000000,248820464532736552
81351763176786813029,100000000000000000000,248820200755492614
81102943239728028273,100000000000000000000,248819937058784756
80854123566285448077,100000000000000000000,248819673442580196
80605304156378601906,100000000000000000000,248819409906846171
80356485009927051971,100000000000000000000,248819146451549935
80107666126850393216,100000000000000000000,248818883076658755
79858847507068253297,100000000000000000000,248818619782139919
79610029150500292567,100000000000000000000,248818356567960730
79361211057066204062,100000000000000000000,248818093434088505
79112393226685713479,100000000000000000000,248817830380490583
78863575659278579163,100000000000000000000,248817567407134316
78614758354764592092,100000000000000000000,248817304513987071
78365941313063575856,100000000000000000000,248817041701016236
78117124534095386643,100000000000000000000,248816778968189213
77868308017779913223,100000000000000000000,248816516315473420
77619491764037076929,100000000000000000000,248816253742836294
77370675772786831643,100000000000000000000,248815991250245286
77121860043949163777,100000000000000000000,248815728837667866
76873044577444092261,100000000000000000000,248815466505071516
76624229373191668521,100000000000000000000,248815204252423740
76375414431111976465,100000000000000000000,248814942079692056
76126599751125132466,100000000000000000000,248814679986843999
75877785333151285347,100000000000000000000,248814417973847119
75628971177110616364,100000000000000000000,248814156040668983
75380157282923339187,100000000000000000000,248813894187277177
75131343650509699887,100000000000000000000,248813632413639300
74882530279789976917,100000000000000000000,248813370719722970
74633717170684481098,100000000000000000000,248813109105495819
74384904323113555600,100000000000000000000,248812847570925498
74136091736997575928,100000000000000000000,248812586115979672
73887279412256949902,100000000000000000000,248812324740626026
73638467348812117646,100000000000000000000,248812063444832256
73389655546583551566,100000000000000000000,248811802228566080
73140844005491756339,100000000000000000000,248811541091795227
72892032725457268892,100000000000000000000,248811280034487447
72643221706400658387,100000000000000000000,248811019056610505
72394410948242526207,100000000000000000000,248810758158132180
72145600450903505937,100000000000000000000,248810497339020270
71896790214304263348,100000000000000000000,248810236599242589
71647980238365496382,100000000000000000000,248809975938766966
71399170523007935134,100000000000000000000,248809715357561248
71150361068152341837,100000000000000000000,248809454855593297
70901551873719510847,100000000000000000000,248809194432830990
70652742939630268623,100000000000000000000,248808934089242224
70403934265805473713,100000000000000000000,248808673824794910
70155125852166016738,100000000000000000000,248808413639456975
69906317698632820375,100000000000000000000,248808153533196363
69657509805126839342,100000000000000000000,248807893505981033
69408702171569060380,100000000000000000000,248807633557778962
69159894797880502238,100000000000000000000,248807373688558142
68911087683982215655,100000000000000000000,248807113898286583
68662280829795283347,100000000000000000000,248806854186932308
68413474235240819988,100000000000000000000,248806594554463359
68164667900239972197,100000000000000000000,248806335000847791
67915861824713918516,100000000000000000000,248806075526053681
67667056008583869400,100000000000000000000,248805816130049116
67418250451771067199,100000000000000000000,248805556812802201
67169445154196786138,100000000000000000000,248805297574281061
66920640115782332309,100000000000000000000,248805038414453829
66671835336449043645,100000000000000000000,248804779333288664
66423030816118289912,100000000000000000000,248804520330753733
66174226554711472690,100000000000000000000,248804261406817222
65925422552150025354,100000000000000000000,248804002561447336
65676618808355413063,100000000000000000000,248803743794612291
65427815323249132742,100000000000000000000,248803485106280321
65179012096752713063,100000000000000000000,248803226496419679
64930209128787714434,100000000000000000000,248802967964998629
64681406419275728978,100000000000000000000,248802709511985456
64432603968138380522,100000000000000000000,248802451137348456
64183801775297324577,100000000000000000000,248802192841055945
63934999840674248324,100000000000000000000,248801934623076253
63686198164190870595,100000000000000000000,248801676483377729
63437396745768941863,100000000000000000000,248801418421928732
63188595585330244221,100000000000000000000,248801160438697642
62939794682796591365,100000000000000000000,248800902533652856
62690994038089828584,100000000000000000000,248800644706762781
62442193651131832740,100000000000000000000,248800386957995844
62193393521844512249,100000000000000000000,248800129287320491
61944593650149807074,100000000000000000000,248799871694705175
61695794035969688700,100000000000000000000,248799614180118374
61446994679226160123,100000000000000000000,248799356743528577
61198195579841255832,100000000000000000000,248799099384904291
60949396737737041795,100000000000000000000,248798842104214037
60700598152835615443,100000000000000000000,248798584901426352
60451799825059105651,100000000000000000000,248798327776509792
60203001754329672726,100000000000000000000,248798070729432925
59954203940569508390,100000000000000000000,248797813760164336
59705406383700835761,100000000000000000000,248797556868672629
59456609083645909342,100000000000000000000,248797300054926419
59207812040327015004,100000000000000000000,248797043318894338
58959015253666469966,100000000000000000000,248796786660545038
58710218723586622786,100000000000000000000,248796530079847180
58461422450009853339,100000000000000000000,248796273576769447
58212626432858572804,100000000000000000000,248796017151280535
57963830672055223651,100000000000000000000,248795760803349153
57715035167522279617,100000000000000000000,248795504532944034
57466239919182245701,100000000000000000000,248795248340033916
57217444926957658140,100000000000000000000,248794992224587561
56968650190771084394,100000000000000000000,248794736186573746
56719855710545123138,100000000000000000000,248794480225961256
56471061486202404234,100000000000000000000,248794224342718904
56222267517665588727,100000000000000000000,248793968536815507
55973473804857368822,100000000000000000000,248793712808219905
55724680347700467870,100000000000000000000,248793457156900952
55475887146117640354,100000000000000000000,248793201582827516
55227094200031671871,100000000000000000000,248792946085968483
54978301509365379118,100000000000000000000,248792690666292753
54729509074041609876,100000000000000000000,248792435323769242
54480716893983242994,100000000000000000000,248792180058366882
54231924969113188373,100000000000000000000,248791924870054621
53983133299354386952,100000000000000000000,248791669758801421
53734341884629810690,100000000000000000000,248791414724576262
53485550724862462552,100000000000000000000,248791159767348138
53236759819975376494,100000000000000000000,248790904887086058
52987969169891617445,100000000000000000000,248790650083759049
52739178774534281294,100000000000000000000,248790395357336151
52490388633826494873,100000000000000000000,248790140707786421
52241598747691415941,100000000000000000000,248789886135078932
51992809116052233170,100000000000000000000,248789631639182771
51744019738832166130,100000000000000000000,248789377220067040
51495230615954465269,100000000000000000000,248789122877700861
51246441747342411903,100000000000000000000,248788868612053366
50997653132919318197,100000000000000000000,248788614423093706
50748864772608527151,100000000000000000000,248788360310791046
50500076666333412584,100000000000000000000,248788106275114567
50251288814017379120,100000000000000000000,248787852316033464
50002501215583862168,100000000000000000000,248787598433516952
49753713870956327913,100000000000000000000,248787344627534255
49504926780058273294,100000000000000000000,248787090898054619
49256139942813225995,100000000000000000000,248786837245047299
49007353359144744423,100000000000000000000,248786583668481572
48758567028976417700,100000000000000000000,248786330168326723
48509780952231865639,100000000000000000000,248786076744552061
48260995128834738736,100000000000000000000,248785823397126903
48012209558708718151,100000000000000000000,248785570126020585
47763424241777515693,100000000000000000000,248785316931202458
47514639177964873805,100000000000000000000,248785063812641888
47265854367194565548,100000000000000000000,248784810770308257
47017069809390394587,100000000000000000000,248784557804170961
46768285504476195174,100000000000000000000,248784304914199413
46519501452375832135,100000000000000000000,248784052100363039
46270717653013200851,100000000000000000000,248783799362631284
46021934106312227245,100000000000000000000,248783546700973606
45773150812196867769,100000000000000000000,248783294115359476
45524367770591109383,100000000000000000000,248783041605758386
45275584981418969544,100000000000000000000,248782789172139839
45026802444604496191,100000000000000000000,248782536814473353
44778020160071767725,100000000000000000000,248782284532728466
44529238127744893001,100000000000000000000,248782032326874724
44280456347548011306,100000000000000000000,248781780196881695
44031674819405292347,100000000000000000000,248781528142718959
43782893543240936235,100000000000000000000,248781276164356112
43534112518979173471,100000000000000000000,248781024261762764
43285331746544264930,100000000000000000000,248780772434908541
43036551225860501843,100000000000000000000,248780520683763087
42787770956852205788,100000000000000000000,248780269008296055
42538990939443728668,100000000000000000000,248780017408477120
42290211173559452700,100000000000000000000,248779765884275968
42041431659123790400,100000000000000000000,248779514435662300
41792652396061184565,100000000000000000000,248779263062605835
41543873384296108261,100000000000000000000,248779011765076304
41295094623753064804,100000000000000000000,248778760543043457
41046316114356587749,100000000000000000000,248778509396477055
40797537856031240872,100000000000000000000,248778258325346877
40548759848701618157,100000000000000000000,248778007329622715
40299982092292343780,100000000000000000000,248777756409274377
40051204586728072091,100000000000000000000,248777505564271689
39802427331933487604,100000000000000000000,248777254794584487
39553650327833304980,100000000000000000000,248777004100182624
39304873574352269009,100000000000000000000,248776753481035971
39056097071415154598,100000000000000000000,248776502937114411
38807320818946766757,100000000000000000000,248776252468387841
