ether,mintedBToken,sentEth
695125062525025010011,1000687048524630954725,10000000000000000000
697625062525025010011,1000661932556665355116,10000000000000000000
700125062525025010011,1000636715812015576238,10000000000000000000
702625062525025010011,1000611397756031340847,10000000000000000000
705125062525025010011,1000585977850547500911,10000000000000000000
707625062525025010011,1000560455553856561439,10000000000000000000
710125062525025010011,1000534830320680956152,10000000000000000000
712625062525025010011,1000509101602145072470,10000000000000000000
715125062525025010011,1000483268845747023257,10000000000000000000
717625062525025010011,1000457331495330162701,10000000000000000000
720125062525025010011,1000431288991054343755,10000000000000000000
722625062525025010011,1000405140769366914442,10000000000000000000
725125062525025010011,1000378886262973450368,10000000000000000000
727625062525025010011,1000352524900808220726,10000000000000000000
730125062525025010011,1000326056108004385036,10000000000000000000
732625062525025010011,1000299479305863917865,10000000000000000000
735125062525025010011,1000272793911827258694,10000000000000000000
737625062525025010011,1000245999339442684125,10000000000000000000
740125062525025010011,1000219094998335399528,10000000000000000000
742625062525025010011,1000192080294176347232,10000000000000000000
745125062525025010011,1000164954628650728336,10000000000000000000
747625062525025010011,1000137717399426235142,10000000000000000000
750125062525025010011,1000110368000120991231,10000000000000000000
752625062525025010011,1000082905820271196107,10000000000000000000
755125062525025010011,1000055330245298471382,10000000000000000000
757625062525025010011,1000027640656476905332,10000000000000000000
760125062525025010011,999999836430899792728,10000000000000000000
762625062525025010011,999971916941446066713,10000000000000000000
765125062525025010011,999943881556746419550,10000000000000000000
767625062525025010011,999915729641149108940,10000000000000000000
770125062525025010011,999887460554685446629,10000000000000000000
772625062525025010011,999859073653034965994,10000000000000000000
775125062525025010011,999830568287490265172,10000000000000000000
777625062525025010011,999801943804921522403,10000000000000000000
780125062525025010011,999773199547740680043,10000000000000000000
782625062525025010011,999744334853865293839,10000000000000000000
785125062525025010011,999715349056682043852,10000000000000000000
787625062525025010011,999686241485009903527,10000000000000000000
790125062525025010011,999657011463062963227,10000000000000000000
792625062525025010011,999627658310412904615,10000000000000000000
795125062525025010011,999598181341951122156,10000000000000000000
797625062525025010011,999568579867850488008,10000000000000000000
800125062525025010011,999538853193526756492,10000000000000000000
802625062525025010011,999509000619599604330,10000000000000000000
805125062525025010011,999479021441853302733,10000000000000000000
807625062525025010011,999448914951197017462,10000000000000000000
810125062525025010011,999418680433624732831,10000000000000000000
812625062525025010011,999388317170174795683,10000000000000000000
815125062525025010011,999357824436889075230,10000000000000000000
817625062525025010011,999327201504771734662,10000000000000000000
820125062525025010011,999296447639747610364,10000000000000000000
822625062525025010011,999265562102620194495,10000000000000000000
825125062525025010011,999234544149029216699,10000000000000000000
827625062525025010011,999203393029407820610,10000000000000000000
830125062525025010011,999172107988939330781,10000000000000000000
832625062525025010011,999140688267513605642,10000000000000000000
835125062525025010011,999109133099682971966,10000000000000000000
837625062525025010011,999077441714617736370,10000000000000000000
840125062525025010011,999045613336061269235,10000000000000000000
842625062525025010011,999013647182284656405,10000000000000000000
845125062525025010011,998981542466040914005,10000000000000000000
847625062525025010011,998949298394518761597,10000000000000000000
850125062525025010011,998916914169295948876,10000000000000000000
852625062525025010011,998884388986292131058,10000000000000000000
855125062525025010011,998851722035721288016,10000000000000000000
857625062525025010011,998818912502043682192,10000000000000000000
860125062525025010011,998785959563917350239,10000000000000000000
862625062525025010011,998752862394149123297,10000000000000000000
865125062525025010011,998719620159645170725,10000000000000000000
867625062525025010011,998686232021361062070,10000000000000000000
870125062525025010011,998652697134251341973,10000000000000000000
872625062525025010011,998619014647218612671,10000000000000000000
875125062525025010011,998585183703062118643,10000000000000000000
877625062525025010011,998551203438425827954,10000000000000000000
880125062525025010011,998517072983746004704,10000000000000000000
882625062525025010011,998482791463198266974,10000000000000000000
885125062525025010011,998448357994644124590,10000000000000000000
887625062525025010011,998413771689576990920,10000000000000000000
890125062525025010011,998379031653067662883,10000000000000000000
892625062525025010011,998344136983709263275,10000000000000000000
895125062525025010011,998309086773561639421,10000000000000000000
897625062525025010011,998273880108095212099,10000000000000000000
900125062525025010011,998238516066134268648,10000000000000000000
902625062525025010011,998202993719799693999,10000000000000000000
905125062525025010011,998167312134451133415,10000000000000000000
907625062525025010011,998131470368628580538,10000000000000000000
910125062525025010011,998095467473993384346,10000000000000000000
912625062525025010011,998059302495268668467,10000000000000000000
915125062525025010011,998022974470179156306,10000000000000000000
917625062525025010011,997986482429390395267,10000000000000000000
920125062525025010011,997949825396447373329,10000000000000000000
922625062525025010011,997913002387712521143,10000000000000000000
925125062525025010011,997876012412303092700,10000000000000000000
927625062525025010011,997838854472027917573,10000000000000000000
930125062525025010011,997801527561323517631,10000000000000000000
932625062525025010011,997764030667189581016,10000000000000000000
935125062525025010011,997726362769123786133,10000000000000000000
937625062525025010011,997688522839055968245,10000000000000000000
940125062525025010011,997650509841281621248,10000000000000000000
942625062525025010011,997612322732394727031,10000000000000000000
945125062525025010011,997573960461219904791,10000000000000000000
947625062525025010011,997535421968743872549,10000000000000000000
950125062525025010011,997496706188046213019,10000000000000000000
952625062525025010011,997457812044229435874,10000000000000000000
955125062525025010011,997418738454348328387,10000000000000000000
957625062525025010011,997379484327338586266,10000000000000000000
960125062525025010011,997340048563944716471,10000000000000000000
962625062525025010011,997300430056647203609,10000000000000000000
965125062525025010011,997260627689588931505,10000000000000000000
967625062525025010011,997220640338500851314,10000000000000000000
970125062525025010011,997180466870626887552,10000000000000000000
972625062525025010011,997140106144648073225,10000000000000000000
975125062525025010011,997099557010605905169,10000000000000000000
977625062525025010011,997058818309824910574,10000000000000000000
980125062525025010011,997017888874834415586,10000000000000000000
982625062525025010011,996976767529289506713,10000000000000000000
985125062525025010011,996935453087891175696,10000000000000000000
987625062525025010011,996893944356305638337,10000000000000000000
990125062525025010011,996852240131082817709,10000000000000000000
992625062525025010011,996810339199573981981,10000000000000000000
995125062525025010011,996768240339848527035,10000000000000000000
997625062525025010011,996725942320609893887,10000000000000000000
1000125062525025010011,996683443901110610783,10000000000000000000
1002625062525025010011,996640743831066449763,10000000000000000000
1005125062525025010011,996597840850569687288,10000000000000000000
1007625062525025010011,996554733690001458452,10000000000000000000
1010125062525025010011,996511421069943194116,10000000000000000000
1012625062525025010011,996467901701087130196,10000000000000000000
1015125062525025010011,996424174284145878179,10000000000000000000
1017625062525025010011,996380237509761045814,10000000000000000000
1020125062525025010011,996336090058410896763,10000000000000000000
1022625062525025010011,996291730600317037857,10000000000000000000
1025125062525025010011,996247157795350122494,10000000000000000000
1027625062525025010011,996202370292934558460,10000000000000000000
1030125062525025010011,996157366731952208464,10000000000000000000
1032625062525025010011,996112145740645071338,10000000000000000000
1035125062525025010011,996066705936516931871,10000000000000000000
1037625062525025010011,996021045926233966947,10000000000000000000
1040125062525025010011,995975164305524295600,10000000000000000000
1042625062525025010011,995929059659076460362,10000000000000000000
1045125062525025010011,995882730560436827157,10000000000000000000
1047625062525025010011,995836175571905890820,10000000000000000000
1050125062525025010011,995789393244433473131,10000000000000000000
1052625062525025010011,995742382117512800097,10000000000000000000
1055125062525025010011,995695140719073445050,10000000000000000000
1057625062525025010011,995647667565373123916,10000000000000000000
1060125062525025010011,995599961160888328870,10000000000000000000
1062625062525025010011,995552019998203786393,10000000000000000000
1065125062525025010011,995503842557900725529,10000000000000000000
1067625062525025010011,995455427308443942043,10000000000000000000
1070125062525025010011,995406772706067643859,10000000000000000000
1072625062525025010011,995357877194660063089,10000000000000000000
1075125062525025010011,995308739205646819698,10000000000000000000
1077625062525025010011,995259357157873021654,10000000000000000000
1080125062525025010011,995209729457484086232,10000000000000000000
1082625062525025010011,995159854497805266942,10000000000000000000
1085125062525025010011,995109730659219870294,10000000000000000000
1087625062525025010011,995059356309046146481,10000000000000000000
1090125062525025010011,995008729801412837748,10000000000000000000
1092625062525025010011,994957849477133368110,10000000000000000000
1095125062525025010011,994906713663578657767,10000000000000000000
1097625062525025010011,994855320674548545380,10000000000000000000
1100125062525025010011,994803668810141801173,10000000000000000000
1102625062525025010011,994751756356624713523,10000000000000000000
1105125062525025010011,994699581586298231557,10000000000000000000
1107625062525025010011,994647142757363645955,10000000000000000000
1110125062525025010011,994594438113786789978,10000000000000000000
1112625062525025010011,994541465885160742464,10000000000000000000
1115125062525025010011,994488224286567014302,10000000000000000000
1117625062525025010011,994434711518435199638,10000000000000000000
1120125062525025010011,994380925766401072811,10000000000000000000
1122625062525025010011,994326865201163111776,10000000000000000000
1125125062525025010011,994272527978337428465,10000000000000000000
1127625062525025010011,994217912238311086347,10000000000000000000
1130125062525025010011,994163016106093785078,10000000000000000000
1132625062525025010011,994107837691167891976,10000000000000000000
1135125062525025010011,994052375087336799649,10000000000000000000
1137625062525025010011,993996626372571588957,10000000000000000000
1140125062525025010011,993940589608855976075,10000000000000000000
1142625062525025010011,993884262842029522244,10000000000000000000
1145125062525025010011,993827644101629084418,10000000000000000000
1147625062525025010011,993770731400728484783,10000000000000000000
1150125062525025010011,993713522735776376752,10000000000000000000
1152625062525025010011,993656016086432284825,10000000000000000000
1155125062525025010011,993598209415400795272,10000000000000000000
1157625062525025010011,993540100668263874410,10000000000000000000
1160125062525025010011,993481687773311290806,10000000000000000000
1162625062525025010011,993422968641369117501,10000000000000000000
1165125062525025010011,993363941165626289967,10000000000000000000
1167625062525025010011,993304603221459195197,10000000000000000000
1170125062525025010011,993244952666254266963,10000000000000000000
1172625062525025010011,993184987339228561985,10000000000000000000
1175125062525025010011,993124705061248291317,10000000000000000000
1177625062525025010011,993064103634645280998,10000000000000000000
1180125062525025010011,993003180843031335564,10000000000000000000
1182625062525025010011,992941934451110477726,10000000000000000000
1185125062525025010011,992880362204489037089,10000000000000000000
1187625062525025010011,992818461829483560432,10000000000000000000
1190125062525025010011,992756231032926515722,10000000000000000000
1192625062525025010011,992693667501969761550,10000000000000000000
1195125062525025010011,992630768903885753397,10000000000000000000
1197625062525025010011,992567532885866457654,10000000000000000000
1200125062525025010011,992503957074819943935,10000000000000000000
1202625062525025010011,992440039077164625844,10000000000000000000
1205125062525025010011,992375776478621119878,10000000000000000000
1207625062525025010011,992311166844001691765,10000000000000000000
1210125062525025010011,992246207716997259100,10000000000000000000
1212625062525025010011,992180896619961918675,10000000000000000000
1215125062525025010011,992115231053694966501,10000000000000000000
1217625062525025010011,992049208497220378016,10000000000000000000
1220125062525025010011,991982826407563715554,10000000000000000000
1222625062525025010011,991916082219526429671,10000000000000000000
1225125062525025010011,991848973345457520445,10000000000000000000
1227625062525025010011,991781497175022524397,10000000000000000000
1230125062525025010011,991713651074969792188,10000000000000000000
1232625062525025010011,991645432388894021756,10000000000000000000
1235125062525025010011,991576838436997011059,10000000000000000000
1237625062525025010011,991507866515845594058,10000000000000000000
1240125062525025010011,991438513898126723097,10000000000000000000
1242625062525025010011,991368777832399660274,10000000000000000000
1245125062525025010011,991298655542845239886,10000000000000000000
1247625062525025010011,991228144229012163487,10000000000000000000
1250125062525025010011,991157241065560288540,10000000000000000000
1252625062525025010011,991085943202000871093,10000000000000000000
1255125062525025010011,991014247762433722355,10000000000000000000
1257625062525025010011,990942151845281238449,10000000000000000000
1260125062525025010011,990869652523019262045,10000000000000000000
1262625062525025010011,990796746841904734012,10000000000000000000
1265125062525025010011,990723431821700092577,10000000000000000000
1267625062525025010011,990649704455394376903,10000000000000000000
1270125062525025010011,990575561708920991381,10000000000000000000
1272625062525025010011,990501000520872086274,10000000000000000000
1275125062525025010011,990426017802209509752,10000000000000000000
1277625062525025010011,990350610435972285653,10000000000000000000
1280125062525025010011,990274775276980570736,10000000000000000000
1282625062525025010011,990198509151536044401,10000000000000000000
1285125062525025010011,990121808857118683307,10000000000000000000
1287625062525025010011,990044671162079872510,10000000000000000000
1290125062525025010011,989967092805331804149,10000000000000000000
1292625062525025010011,989889070496033113892,10000000000000000000
1295125062525025010011,989810600913270704750,10000000000000000000
1297625062525025010011,989731680705737707014,10000000000000000000
1300125062525025010011,989652306491407522454,10000000000000000000
1302625062525025010011,989572474857203900021,10000000000000000000
1305125062525025010011,989492182358666989692,10000000000000000000
1307625062525025010011,989411425519615320148,10000000000000000000
1310125062525025010011,989330200831803645354,10000000000000000000
1312625062525025010011,989248504754576604150,10000000000000000000
1315125062525025010011,989166333714518136289,10000000000000000000
1317625062525025010011,989083684105096597428,10000000000000000000
1320125062525025010011,989000552286305514794,10000000000000000000
1322625062525025010011,988916934584299924377,10000000000000000000
1325125062525025010011,988832827291028229657,10000000000000000000
1327625062525025010011,988748226663859520943,10000000000000000000
1330125062525025010011,988663128925206293595,10000000000000000000
1332625062525025010011,988577530262142502396,10000000000000000000
1335125062525025010011,988491426826016888525,10000000000000000000
1337625062525025010011,988404814732061514547,10000000000000000000
1340125062525025010011,988317690058995441976,10000000000000000000
1342625062525025010011,988230048848623484955,10000000000000000000
1345125062525025010011,988141887105429972636,10000000000000000000
1347625062525025010011,988053200796167451845,10000000000000000000
1350125062525025010011,987963985849440260626,10000000000000000000
1352625062525025010011,987874238155282902221,10000000000000000000
1355125062525025010011,987783953564733148016,10000000000000000000
1357625062525025010011,987693127889399796902,10000000000000000000
1360125062525025010011,987601756901025017499,10000000000000000000
1362625062525025010011,987509836331041198504,10000000000000000000
1365125062525025010011,987417361870122231424,10000000000000000000
1367625062525025010011,987324329167729148753,10000000000000000000
1370125062525025010011,987230733831650039584,10000000000000000000
1372625062525025010011,987136571427534163429,10000000000000000000
1375125062525025010011,987041837478420181896,10000000000000000000
1400125062525025010011,9865078978919071195274,100000000000000000000
1425125062525025010011,9854941919818486666397,100000000000000000000
1450125062525025010011,9844152204010632746394,100000000000000000000
1475125062525025010011,9832654259475139471024,100000000000000000000
1500125062525025010011,9820386672415781687175,100000000000000000000
1525125062525025010011,9807281464173733580551,100000000000000000000
1550125062525025010011,9793263266742789938887,100000000000000000000
1575125062525025010011,9778248381388908242550,100000000000000000000
1600125062525025010011,9762143702424219929244,100000000000000000000
1625125062525025010011,9744845485370717854014,100000000000000000000
1650125062525025010011,9726237935537846048573,100000000000000000000
1675125062525025010011,9706191589406839564331,100000000000000000000
1700125062525025010011,9684561457156006954646,100000000000000000000
1725125062525025010011,9661184890198989408372,100000000000000000000
1750125062525025010011,9635879132816783998420,100000000000000000000
1775125062525025010011,9608438511998936367100,100000000000000000000
1800125062525025010011,9578631214749437420761,100000000000000000000
1825125062525025010011,9546195597827303434169,100000000000000000000
1850125062525025010011,9510835971931530502829,100000000000000000000
1875125062525025010011,9472217801870593212488,100000000000000000000
1900125062525025010011,9429962268043615718216,100000000000000000000
1925125062525025010011,9383640145225148693454,100000000000000000000
1950125062525025010011,9332764976007945227159,100000000000000000000
1975125062525025010011,9276785553780751483507,100000000000000000000
2000125062525025010011,9215077791452744939759,100000000000000000000
2025125062525025010011,9146936147741125078918,100000000000000000000
2050125062525025010011,9071564926565312739992,100000000000000000000
2075125062525025010011,8988069974512263625457,100000000000000000000
2100125062525025010011,8895451597352467727208,100000000000000000000
2125125062525025010011,8792599921484931264621,100000000000000000000
2150125062525025010011,8678294458801142594433,100000000000000000000
2175125062525025010011,8551210299350621462088,100000000000000000000
2200125062525025010011,8409934130290296827310,100000000000000000000
2225125062525025010011,8252994078707125917362,100000000000000000000
2250125062525025010011,8078908020665918494094,100000000000000000000
2275125062525025010011,7886255170972417874300,100000000000000000000
2300125062525025010011,7673774981729760145990,100000000000000000000
2325125062525025010011,7440495004095048833784,100000000000000000000
2350125062525025010011,7185884775571700085016,100000000000000000000
2375125062525025010011,6910025671858501053781,100000000000000000000
2400125062525025010011,6613777522378738617939,100000000000000000000
2425125062525025010011,6298913521731647743174,100000000000000000000
2450125062525025010011,5968189033298560355144,100000000000000000000
2475125062525025010011,5625311590054007770811,100000000000000000000
2500125062525025010011,5274791996196333962332,100000000000000000000
2525125062525025010011,4921679511872842501717,100000000000000000000
2550125062525025010011,4571211999776011615295,100000000000000000000
2575125062525025010011,4228434962503280494002,100000000000000000000
2600125062525025010011,3897852302086243890860,100000000000000000000
2625125062525025010011,3583162557589945944253,100000000000000000000
2650125062525025010011,3287111226806739534233,100000000000000000000
2675125062525025010011,3011461885787895107347,100000000000000000000
2700125062525025010011,2757065827003338435098,100000000000000000000
2725125062525025010011,2523997453379369613875,100000000000000000000
2750125062525025010011,2311721053115206145447,100000000000000000000
2775125062525025010011,2119260570653205170527,100000000000000000000
2800125062525025010011,1945353269497167527256,100000000000000000000
2825125062525025010011,1788577308993206709735,100000000000000000000
2850125062525025010011,1647450355858357638319,100000000000000000000
2875125062525025010011,1520500918668982686950,100000000000000000000
2900125062525025010011,1406316447992868887034,100000000000000000000
2925125062525025010011,1303573018728968952589,100000000000000000000
2950125062525025010011,1211051232231173990089,100000000000000000000
2975125062525025010011,1127642328174463047711,100000000000000000000
3000125062525025010011,1052347696572697798708,100000000000000000000
3025125062525025010011,984274207053513959238,100000000000000000000
3050125062525025010011,922627107882652110009,100000000000000000000
3075125062525025010011,866701715957239591794,100000000000000000000
3100125062525025010011,815874715283285909892,100000000000000000000
3125125062525025010011,769595586414796333605,100000000000000000000
3150125062525025010011,727378480666995752605,100000000000000000000
3175125062525025010011,688794709751467221384,100000000000000000000
3200125062525025010011,653465926281540435430,100000000000000000000
3225125062525025010011,621058009546478994147,100000000000000000000
3250125062525025010011,591275633625821544033,100000000000000000000
3275125062525025010011,563857473683694916747,100000000000000000000
3300125062525025010011,538571995703511108495,100000000000000000000
3325125062525025010011,515213771190390858037,100000000000000000000
3350125062525025010011,493600258870655954120,100000000000000000000
3375125062525025010011,473568998396227390993,100000000000000000000
3400125062525025010011,454975165356221707824,100000000000000000000
3425125062525025010011,437689441760904561278,100000000000000000000
3450125062525025010011,421596161127932017765,100000000000000000000
3475125062525025010011,406591692089366180230,100000000000000000000
3500125062525025010011,392583028896336483050,100000000000000000000
3525125062525025010011,379486561252651068599,100000000000000000000
3550125062525025010011,367226999535762614497,100000000000000000000
3575125062525025010011,355736434670370152407,100000000000000000000
3600125062525025010011,344953514731076088213,100000000000000000000
3625125062525025010011,334822722799277816324,100000000000000000000
3650125062525025010011,325293742722723230367,100000000000000000000
3675125062525025010011,316320901260981597700,100000000000000000000
3700125062525025010011,307862676681857765331,100000000000000000000
3725125062525025010011,299881265235166656508,100000000000000000000
3750125062525025010011,292342198100764986103,100000000000000000000
3775125062525025010011,285214002413502204338,100000000000000000000
3800125062525025010011,278467900831815985486,100000000000000000000
3825125062525025010011,272077544859109362468,100000000000000000000
3850125062525025010011,266018777765167650965,100000000000000000000
3875125062525025010011,260269423503666372012,100000000000000000000
3900125062525025010011,254809098494138385747,100000000000000000000
3925125062525025010011,249619043543620692517,100000000000000000000
3950125062525025010011,244681973534006402756,100000000000000000000
3975125062525025010011,239981942803930050346,100000000000000000000
4000125062525025010011,235504224415681823236,100000000000000000000
4025125062525025010011,231235201724038033713,100000000000000000000
4050125062525025010011,227162270860010879681,100000000000000000000
4075125062525025010011,223273752912626892754,100000000000000000000
4100125062525025010011,219558814739582942291,100000000000000000000
4125125062525025010011,216007397466112680586,100000000000000000000
4150125062525025010011,212610151843284470451,100000000000000000000
4175125062525025010011,209358379734519361171,100000000000000000000
4200125062525025010011,206243981084312740802,100000000000000000000
4225125062525025010011,203259405797635653243,100000000000000000000
4250125062525025010011,200397610023714063141,100000000000000000000
4275125062525025010011,197652016395067116312,100000000000000000000
4300125062525025010011,195016477822886827837,100000000000000000000
4325125062525025010011,192485244493972617076,100000000000000000000
4350125062525025010011,190052933753279922844,100000000000000000000
4375125062525025010011,187714502590380426832,100000000000000000000
4400125062525025010011,185465222478347730711,100000000000000000000
4425125062525025010011,183300656340283254485,100000000000000000000
4450125062525025010011,181216637442321469409,100000000000000000000
4475125062525025010011,179209250032881946587,100000000000000000000
4500125062525025010011,177274811566498609685,100000000000000000000
4525125062525025010011,175409856367041414049,100000000000000000000
4550125062525025010011,173611120599802632780,100000000000000000000
4575125062525025010011,171875528434967105729,100000000000000000000
4600125062525025010011,170200179296613542977,100000000000000000000
4625125062525025010011,168582336101768598807,100000000000000000000
4650125062525025010011,167019414403302467340,100000000000000000000
4675125062525025010011,165508972358741668672,100000000000000000000
4700125062525025010011,164048701454493289409,100000000000000000000
4725125062525025010011,162636417921623376512,100000000000000000000
4750125062525025010011,161270054785296751816,100000000000000000000
4775125062525025010011,159947654495342164967,100000000000000000000
4800125062525025010011,158667362090222354619,100000000000000000000
4825125062525025010011,157427418851022273468,100000000000000000000
4850125062525025010011,156226156405972584274,100000000000000000000
4875125062525025010011,155061991249545640966,100000000000000000000
4900125062525025010011,153933419643338324005,100000000000000000000
4925125062525025010011,152839012868826444929,100000000000000000000
4950125062525025010011,151777412804671029379,100000000000000000000
4975125062525025010011,150747327803606094325,100000000000000000000
5000125062525025010011,149747528846065853300,100000000000000000000
5025125062525025010011,148776845949639122548,100000000000000000000
5050125062525025010011,147834164815190108768,100000000000000000000
5075125062525025010011,146918423692075608518,100000000000000000000
5100125062525025010011,146028610446334889871,100000000000000000000
5125125062525025010011,145163759817044405664,100000000000000000000
5150125062525025010011,144322950847227743171,100000000000000000000
5175125062525025010011,143505304476803247596,100000000000000000000
5200125062525025010011,142709981286047778655,100000000000000000000
5225125062525025010011,141936179378964227044,100000000000000000000
5250125062525025010011,141183132396770947849,100000000000000000000
5275125062525025010011,140450107652490541442,100000000000000000000
5300125062525025010011,139736404378310064532,100000000000000000000
5325125062525025010011,139041352078020754773,100000000000000000000
5350125062525025010011,138364308977428078316,100000000000000000000
5375125062525025010011,137704660566157206533,100000000000000000000
5400125062525025010011,137061818224769267205,100000000000000000000
5425125062525025010011,136435217931553842743,100000000000000000000
5450125062525025010011,135824319043776769148,100000000000000000000
5475125062525025010011,135228603148542548381,100000000000000000000
5500125062525025010011,134647572978780541010,100000000000000000000
5525125062525025010011,134080751390186197960,100000000000000000000
5550125062525025010011,133527680395245314346,100000000000000000000
5575125062525025010011,132987920250742816973,100000000000000000000
5600125062525025010011,132461048595409901689,100000000000000000000
5625125062525025010011,131946659634596208088,100000000000000000000
5650125062525025010011,131444363369068785093,100000000000000000000
5675125062525025010011,130953784865238342515,100000000000000000000
5700125062525025010011,130474563564297048523,100000000000000000000
5725125062525025010011,130006352627922149371,100000000000000000000
5750125062525025010011,129548818318357074363,100000000000000000000
5775125062525025010011,129101639410827467492,100000000000000000000
5800125062525025010011,128664506636384688732,100000000000000000000
5825125062525025010011,128237122153394604094,100000000000000000000
5850125062525025010011,127819199046005712017,100000000000000000000
5875125062525025010011,127410460848038545806,100000000000000000000
5900125062525025010011,127010641090838498730,100000000000000000000
5925125062525025010011,126619482873727336145,100000000000000000000
5950125062525025010011,126236738455775233674,100000000000000000000
5975125062525025010011,125862168867695712970,100000000000000000000
6000125062525025010011,125495543542740796052,100000000000000000000
6025125062525025010011,125136639965543487375,100000000000000000000
6050125062525025010011,124785243337919706839,100000000000000000000
6075125062525025010011,124441146260702392696,100000000000000000000
6100125062525025010011,124104148430736997931,100000000000000000000
6125125062525025010011,123774056352220318235,100000000000000000000
6150125062525025010011,123450683061613791069,100000000000000000000
6175125062525025010011,123133847865408348900,100000000000000000000
6200125062525025010011,122823376090060830443,100000000000000000000
6225125062525025010011,122519098843462068500,100000000000000000000
6250125062525025010011,122220852787334281854,100000000000000000000
6275125062525025010011,121928479919990485967,100000000000000000000
6300125062525025010011,121641827368921473670,100000000000000000000
6325125062525025010011,121360747192706659896,100000000000000000000
6350125062525025010011,121085096191773879348,100000000000000000000
6375125062525025010011,120814735727560207584,100000000000000000000
6400125062525025010011,120549531549651168685,100000000000000000000
6425125062525025010011,120289353630499411864,100000000000000000000
6450125062525025010011,120034076007346191851,100000000000000000000
6475125062525025010011,119783576630989872512,100000000000000000000
6500125062525025010011,119537737221065281797,100000000000000000000
6525125062525025010011,119296443127516163587,100000000000000000000
6550125062525025010011,119059583197960277615,100000000000000000000
6575125062525025010011,118827049650662965185,100000000000000000000
6600125062525025010011,118598737952850294415,100000000000000000000
6625125062525025010011,118374546704107287049,100000000000000000000
6650125062525025010011,118154377524620268475,100000000000000000000
6675125062525025010011,117938134948035128027,100000000000000000000
6700125062525025010011,117725726318715278855,100000000000000000000
6725125062525025010011,117517061693194412760,100000000000000000000
6750125062525025010011,117312053745629799731,100000000000000000000
6775125062525025010011,117110617677071925237,100000000000000000000
6800125062525025010011,116912671128375729086,100000000000000000000
6825125062525025010011,116718134096587643403,100000000000000000000
6850125062525025010011,116526928854651057239,100000000000000000000
6875125062525025010011,116338979874280792569,100000000000000000000
6900125062525025010011,116154213751864689903,100000000000000000000
6925125062525025010011,115972559137257498406,100000000000000000000
6950125062525025010011,115793946665338970618,100000000000000000000
6975125062525025010011,115618308890214399101,100000000000000000000
7000125062525025010011,115445580221941823710,100000000000000000000
7025125062525025010011,115275696865675804338,100000000000000000000
7050125062525025010011,115108596763123014077,100000000000000000000
7075125062525025010011,114944219536209980001,100000000000000000000
7100125062525025010011,114782506432868099957,100000000000000000000
7125125062525025010011,114623400274845609767,100000000000000000000
7150125062525025010011,114466845407460480766,100000000000000000000
7175125062525025010011,114312787651212306843,100000000000000000000
7200125062525025010011,114161174255175105617,100000000000000000000
7225125062525025010011,114011953852096622874,100000000000000000000
7250125062525025010011,113865076415133203798,100000000000000000000
7275125062525025010011,113720493216152590097,100000000000000000000
7300125062525025010011,113578156785540128457,100000000000000000000
7325125062525025010011,113438020873446842840,100000000000000000000
7350125062525025010011,113300040412420639321,100000000000000000000
7375125062525025010011,113164171481364586307,100000000000000000000
7400125062525025010011,113030371270768752553,100000000000000000000
7425125062525025010011,112898598049164498032,100000000000000000000
7450125062525025010011,112768811130752405220,100000000000000000000
7475125062525025010011,112640970844157217306,100000000000000000000
7500125062525025010011,112515038502265221476,100000000000000000000
7525125062525025010011,112390976373101485282,100000000000000000000
7550125062525025010011,112268747651706227973,100000000000000000000
7575125062525025010011,112148316432971391369,100000000000000000000
7600125062525025010011,112029647685400171435,100000000000000000000
7625125062525025010011,111912707225753886642,100000000000000000000
7650125062525025010011,111797461694552096720,100000000000000000000
7675125062525025010011,111683878532393349725,100000000000000000000
7700125062525025010011,111571925957065330156,100000000000000000000
7725125062525025010011,111461572941414509682,100000000000000000000
7750125062525025010011,111352789191946668657,100000000000000000000
7775125062525025010011,111245545128130863634,100000000000000000000
7800125062525025010011,111139811862380567196,100000000000000000000
7825125062525025010011,111035561180686803959,100000000000000000000
7850125062525025010011,110932765523879153581,100000000000000000000
7875125062525025010011,110831397969491490475,100000000000000000000
7900125062525025010011,110731432214210283101,100000000000000000000
7925125062525025010011,110632842556884185468,100000000000000000000
7950125062525025010011,110535603882074522061,100000000000000000000
7975125062525025010011,110439691644127096707,100000000000000000000
8000125062525025010011,110345081851746548054,100000000000000000000
8025125062525025010011,110251751053055230938,100000000000000000000
8050125062525025010011,110159676321119325938,100000000000000000000
8075125062525025010011,110068835239925570334,100000000000000000000
8100125062525025010011,109979205890792664073,100000000000000000000
8125125062525025010011,109890766839202035832,100000000000000000000
8150125062525025010011,109803497122033257922,100000000000000000000
8175125062525025010011,109717376235189976398,100000000000000000000
8200125062525025010011,109632384121602774986,100000000000000000000
8225125062525025010011,109548501159595920138,100000000000000000000
8250125062525025010011,109465708151605440271,100000000000000000000
8275125062525025010011,109383986313236476375,100000000000000000000
8300125062525025010011,109303317262648304778,100000000000000000000
8325125062525025010011,109223683010255876550,100000000000000000000
8350125062525025010011,109145065948737143180,100000000000000000000
8375125062525025010011,109067448843335845237,100000000000000000000
8400125062525025010011,108990814822449830825,100000000000000000000
8425125062525025010011,108915147368495344420,100000000000000000000
8450125062525025010011,108840430309038084876,100000000000000000000
8475125062525025010011,108766647808182174796,100000000000000000000
8500125062525025010011,108693784358208512708,100000000000000000000
8525125062525025010011,108621824771454295085,100000000000000000000
8550125062525025010011,108550754172425798153,100000000000000000000
