ether,burnedBToken,receivedEth
166713469263161134043,1000000000000000000000,2507897383369717003
164205601883139273328,1000000000000000000000,2507867380021860715
161697764411017366222,1000000000000000000000,2507837472121907106
159189956751751932633,1000000000000000000000,2507807659265433589
156682178810701775378,1000000000000000000000,2507777941050157255
154174430493625854075,1000000000000000000000,2507748317075921303
151666711706681172502,1000000000000000000000,2507718786944681573
149159022356420679331,1000000000000000000000,2507689350260493171
146651362349791182130,1000000000000000000000,2507660006629497201
144143731594131274538,1000000000000000000000,2507630755659907592
141636129997169276518,1000000000000000000000,2507601596961998020
139128557467021187593,1000000000000000000000,2507572530148088925
138877801809155127262,100000000000000000000,250755657866060331
138627046440950619123,100000000000000000000,250755368204508139
138376291362316414653,100000000000000000000,250755078634204470
138125536573161303657,100000000000000000000,250754789155110996
137874782073394114235,100000000000000000000,250754499767189422
137624027862923712773,100000000000000000000,250754210470401462
137373273941659003919,100000000000000000000,250753921264708854
137122520309508930560,100000000000000000000,250753632150073359
136871766966382473805,100000000000000000000,250753343126456755
136621013912188652967,100000000000000000000,250753054193820838
136370261146836525538,100000000000000000000,250752765352127429
136119508670235187172,100000000000000000000,250752476601338366
135868756482293771664,100000000000000000000,250752187941415508
135618004582921450932,100000000000000000000,250751899372320732
135367252972027434993,100000000000000000000,250751610894015939
135116501649520971948,100000000000000000000,250751322506463045
134865750615311347958,100000000000000000000,250751034209623990
134614999869307887225,100000000000000000000,250750746003460733
134364249411419951973,100000000000000000000,250750457887935252
134113499241556942429,100000000000000000000,250750169863009544
133862749359628296801,100000000000000000000,250749881928645628
133611999765543491257,100000000000000000000,250749594084805544
133361250459212039910,100000000000000000000,250749306331451347
133110501440543494792,100000000000000000000,250749018668545118
132859752709447445840,100000000000000000000,250748731096048952
132609004265833520871,100000000000000000000,250748443613924969
132358256109611385567,100000000000000000000,250748156222135304
132107508240690743450,100000000000000000000,250747868920642117
131856760658981335867,100000000000000000000,250747581709407583
131606013364392941967,100000000000000000000,250747294588393900
131355266356835378682,100000000000000000000,250747007557563285
131104519636218500708,100000000000000000000,250746720616877974
130853773202452200486,100000000000000000000,250746433766300222
130603027055446408179,100000000000000000000,250746147005792307
130352281195111091655,100000000000000000000,250745860335316524
130101535621356256466,100000000000000000000,250745573754835189
129850790334091945830,100000000000000000000,250745287264310636
129600045333228240610,100000000000000000000,250745000863705220
129349300618675259293,100000000000000000000,250744714552981317
129098556190343157973,100000000000000000000,250744428332101320
128847812048142130329,100000000000000000000,250744142201027644
128597068191982407608,100000000000000000000,250743856159722721
128346324621774258603,100000000000000000000,250743570208149005
128095581337427989634,100000000000000000000,250743284346268969
127844838338853944527,100000000000000000000,250742998574045107
127594095625962504600,100000000000000000000,250742712891439927
127343353198664088636,100000000000000000000,250742427298415964
127092611056869152866,100000000000000000000,250742141794935770
126841869200488190955,100000000000000000000,250741856380961911
126591127629431733971,100000000000000000000,250741571056456984
126340386343610350379,100000000000000000000,250741285821383592
126089645342934646009,100000000000000000000,250741000675704370
125838904627315264044,100000000000000000000,250740715619381965
125588164196662885000,100000000000000000000,250740430652379044
125337424050888226704,100000000000000000000,250740145774658296
125086684189902044274,100000000000000000000,250739860986182430
124835944613615130103,100000000000000000000,250739576286914171
124585205321938313839,100000000000000000000,250739291676816264
124334466314782462359,100000000000000000000,250739007155851480
124083727592058479761,100000000000000000000,250738722723982598
123832989153677307335,100000000000000000000,250738438381172426
123582250999549923546,100000000000000000000,250738154127383789
123331513129587344018,100000000000000000000,250737869962579528
123080775543700621512,100000000000000000000,250737585886722506
122830038241800845904,100000000000000000000,250737301899775608
122579301223799144172,100000000000000000000,250737018001701732
122328564489606680371,100000000000000000000,250736734192463801
122077828039134655616,100000000000000000000,250736450472024755
121827091872294308063,100000000000000000000,250736166840347553
121576355988996912888,100000000000000000000,250735883297395175
121325620389153782271,100000000000000000000,250735599843130617
121074885072676265372,100000000000000000000,250735316477516899
120824150039475748316,100000000000000000000,250735033200517056
120573415289463654171,100000000000000000000,250734750012094145
120322680822551442930,100000000000000000000,250734466912211241
120071946638650611492,100000000000000000000,250734183900831438
119821212737672693642,100000000000000000000,250733900977917850
119570479119529260032,100000000000000000000,250733618143433610
119319745784131918161,100000000000000000000,250733335397341871
119069012731392312359,100000000000000000000,250733052739605802
118818279961222123763,100000000000000000000,250732770170188596
118567547473533070302,100000000000000000000,250732487689053461
118316815268236906674,100000000000000000000,250732205296163628
118066083345245424333,100000000000000000000,250731922991482341
117815351704470451461,100000000000000000000,250731640774972872
117564620345823852958,100000000000000000000,250731358646598503
117313889269217530416,100000000000000000000,250731076606322542
117063158474563422104,100000000000000000000,250730794654108312
116812427961773502947,100000000000000000000,250730512789919157
116561697730759784506,100000000000000000000,250730231013718441
116310967781434314964,100000000000000000000,250729949325469542
116060238113709179100,100000000000000000000,250729667725135864
115809508727496498274,100000000000000000000,250729386212680826
115558779622708430408,100000000000000000000,250729104788067866
115308050799257169966,100000000000000000000,250728823451260442
115057322257054947935,100000000000000000000,250728542202222031
114806593996014031806,100000000000000000000,250728261040916129
114555866016046725557,100000000000000000000,250727979967306249
114305138317065369630,100000000000000000000,250727698981355927
114054410898982340915,100000000000000000000,250727418083028715
113803683761710052732,100000000000000000000,250727137272288183
113552956905160954808,100000000000000000000,250726856549097924
113302230329247533263,100000000000000000000,250726575913421545
113051504033882310586,100000000000000000000,250726295365222677
112800778018977845622,100000000000000000000,250726014904464964
112550052284446733548,100000000000000000000,250725734531112074
112299326830201605856,100000000000000000000,250725454245127692
112048601656155130334,100000000000000000000,250725174046475522
111797876762220011048,100000000000000000000,250724893935119286
111547152148308988323,100000000000000000000,250724613911022725
111296427814334838722,100000000000000000000,250724333974149601
111045703760210375031,100000000000000000000,250724054124463691
110794979985848446235,100000000000000000000,250723774361928796
110544256491161937506,100000000000000000000,250723494686508729
110293533276063770177,100000000000000000000,250723215098167329
110042810340466901730,100000000000000000000,250722935596868447
109792087684284325771,100000000000000000000,250722656182575959
109541365307429072017,100000000000000000000,250722376855253754
109290643209814206271,100000000000000000000,250722097614865746
109039921391352830411,100000000000000000000,250721818461375860
108789199851958082364,100000000000000000000,250721539394748047
108538478591543136092,100000000000000000000,250721260414946272
108287757610021201570,100000000000000000000,250720981521934522
108037036907305524771,100000000000000000000,250720702715676799
107786316483309387644,100000000000000000000,250720423996137127
107535596337946108098,100000000000000000000,250720145363279546
107284876471129039980,100000000000000000000,250719866817068118
107034156882771573061,100000000000000000000,250719588357466919
106783437572787133014,100000000000000000000,250719309984440047
106532718541089181394,100000000000000000000,250719031697951620
106281999787591215625,100000000000000000000,250718753497965769
106031281312206768976,100000000000000000000,250718475384446649
105780563114849410546,100000000000000000000,250718197357358430
105529845195432745243,100000000000000000000,250717919416665303
105279127553870413766,100000000000000000000,250717641562331477
105028410190076092588,100000000000000000000,250717363794321178
104777693103963493935,100000000000000000000,250717086112598653
104526976295446365770,100000000000000000000,250716808517128165
104276259764438491774,100000000000000000000,250716531007873996
104025543510853691325,100000000000000000000,250716253584800449
103774827534605819482,100000000000000000000,250715976247871843
103524111835608766968,100000000000000000000,250715698997052514
103273396413776460145,100000000000000000000,250715421832306823
103022681269022861006,100000000000000000000,250715144753599139
102771966401261967144,100000000000000000000,250714867760893862
102521251810407811746,100000000000000000000,250714590854155398
102270537496374463566,100000000000000000000,250714314033348180
102019823459076026910,100000000000000000000,250714037298436656
101769109698426641615,100000000000000000000,250713760649385295
101518396214340483037,100000000000000000000,250713484086158578
101267683006731762024,100000000000000000000,250713207608721013
101016970075514724904,100000000000000000000,250712931217037120
100766257420603653465,100000000000000000000,250712654911071439
100515545041912864934,100000000000000000000,250712378690788531
100264832939356711964,100000000000000000000,250712102556152970
100014121112849582611,100000000000000000000,250711826507129353
99763409562305900317,100000000000000000000,250711550543682294
99512698287640123892,100000000000000000000,250711274665776425
99261987288766747497,100000000000000000000,250710998873376395
99011276565600300625,100000000000000000000,250710723166446872
98760566118055348080,100000000000000000000,250710447544952545
98509855946046489962,100000000000000000000,250710172008858118
98259146049488361649,100000000000000000000,250709896558128313
98008436428295633776,100000000000000000000,250709621192727873
97757727082383012220,100000000000000000000,250709345912621556
97507018011665238079,100000000000000000000,250709070717774141
97256309216057087656,100000000000000000000,250708795608150423
97005600695473372439,100000000000000000000,250708520583715217
96754892449828939083,100000000000000000000,250708245644433356
96504184479038669396,100000000000000000000,250707970790269687
96253476783017480314,100000000000000000000,250707696021189082
96002769361680323887,100000000000000000000,250707421337156427
95752062214942187262,100000000000000000000,250707146738136625
95501355342718092661,100000000000000000000,250706872224094601
95250648744923097365,100000000000000000000,250706597794995296
94999942421472293699,100000000000000000000,250706323450803666
94749236372280809007,100000000000000000000,250706049191484692
94498530597263805640,100000000000000000000,250705775017003367
94247825096336480936,100000000000000000000,250705500927324704
93997119869414067200,100000000000000000000,250705226922413736
93746414916411831689,100000000000000000000,250704953002235511
93495710237245076593,100000000000000000000,250704679166755096
93245005831829139016,100000000000000000000,250704405415937577
92994301700079390960,100000000000000000000,250704131749748056
92743597841911239303,100000000000000000000,250703858168151657
92492894257240125786,100000000000000000000,250703584671113517
92242190945981526993,100000000000000000000,250703311258598793
91991487908050954332,100000000000000000000,250703037930572661
91740785143363954017,100000000000000000000,250702764687000315
91490082651836107054,100000000000000000000,250702491527846963
91239380433383029218,100000000000000000000,250702218453077836
90988678487920371036,100000000000000000000,250701945462658182
90737976815363817774,100000000000000000000,250701672556553262
90487275415629089412,100000000000000000000,250701399734728362
90236574288631940631,100000000000000000000,250701126997148781
89985873434288160793,100000000000000000000,250700854343779838
89735172852513573927,100000000000000000000,250700581774586866
89484472543224038702,100000000000000000000,250700309289535225
89233772506335448422,100000000000000000000,250700036888590280
88983072741763730996,100000000000000000000,250699764571717426
88732373249424848929,100000000000000000000,250699492338882067
88481674029234799300,100000000000000000000,250699220190049629
88230975081109613743,100000000000000000000,250698948125185557
87980276404965358434,100000000000000000000,250698676144255309
87729578000718134070,100000000000000000000,250698404247224364
87478879868284075850,100000000000000000000,250698132434058220
87228182007579353461,100000000000000000000,250697860704722389
86977484418520171058,100000000000000000000,250697589059182403
86726787101022767245,100000000000000000000,250697317497403813
86476090055003415061,100000000000000000000,250697046019352184
86225393280378421960,100000000000000000000,250696774624993101
85974696777064129791,100000000000000000000,250696503314292169
85724000544976914786,100000000000000000000,250696232087215005
85473304584033187537,100000000000000000000,250695960943727249
85222608894149392982,100000000000000000000,250695689883794555
84971913475242010386,100000000000000000000,250695418907382596
84721218327227553321,100000000000000000000,250695148014457065
84470523450022569654,100000000000000000000,250694877204983667
84219828843543641523,100000000000000000000,250694606478928131
83969134507707385325,100000000000000000000,250694335836256198
83718440442430451694,100000000000000000000,250694065276933631
83467746647629525486,100000000000000000000,250693794800926208
83217053123221325761,100000000000000000000,250693524408199725
82966359869122605765,100000000000000000000,250693254098719996
82715666885250152913,100000000000000000000,250692983872452852
82464974171520788770,100000000000000000000,250692713729364143
82214281727851369036,100000000000000000000,250692443669419734
81963589554158783527,100000000000000000000,250692173692585509
81712897650359956157,100000000000000000000,250691903798827370
81462206016371844920,100000000000000000000,250691633988111237
81211514652111441877,100000000000000000000,250691364260403043
80960823557495773132,100000000000000000000,250691094615668745
80710132732441898819,100000000000000000000,250690825053874313
80459442176866913083,100000000000000000000,250690555574985736
80208751890687944063,100000000000000000000,250690286178969020
79958061873822153876,100000000000000000000,250690016865790187
79707372126186738594,100000000000000000000,250689747635415282
79456682647698928236,100000000000000000000,250689478487810358
79205993438275986740,100000000000000000000,250689209422941496
78955304497835211955,100000000000000000000,250688940440774785
78704615826293935617,100000000000000000000,250688671541276338
78453927423569523334,100000000000000000000,250688402724412283
78203239289579374572,100000000000000000000,250688133990148762
77952551424240922630,100000000000000000000,250687865338451942
77701863827471634631,100000000000000000000,250687596769287999
77451176499189011499,100000000000000000000,250687328282623132
77200489439310587942,100000000000000000000,250687059878423557
76949802647753932440,100000000000000000000,250686791556655502
76699116124436647220,100000000000000000000,250686523317285220
76448429869276368246,100000000000000000000,250686255160278974
76197743882190765196,100000000000000000000,250685987085603050
75947058163097541448,100000000000000000000,250685719093223748
75696372711914434063,100000000000000000000,250685451183107385
75445687528559213765,100000000000000000000,250685183355220298
75195002612949684927,100000000000000000000,250684915609528838
74944317965003685549,100000000000000000000,250684647945999378
74693633584639087250,100000000000000000000,250684380364598299
74442949471773795238,100000000000000000000,250684112865292012
74192265626325748305,100000000000000000000,250683845448046933
73941582048212918803,100000000000000000000,250683578112829502
73690898737353312626,100000000000000000000,250683310859606177
73440215693664969199,100000000000000000000,250683043688343427
73189532917065961454,100000000000000000000,250682776599007745
72938850407474395819,100000000000000000000,250682509591565635
72688168164808412195,100000000000000000000,250682242665983624
72437486188986183942,100000000000000000000,250681975822228253
72186804479925917865,100000000000000000000,250681709060266077
71936123037545854189,100000000000000000000,250681442380063676
71685441861764266549,100000000000000000000,250681175781587640
71434760952499461971,100000000000000000000,250680909264804578
71184080309669780853,100000000000000000000,250680642829681118
70933399933193596950,100000000000000000000,250680376476183903
70682719822989317357,100000000000000000000,250680110204279593
70432039978975382489,100000000000000000000,250679844013934868
70181360401070266068,100000000000000000000,250679577905116421
69930681089192475105,100000000000000000000,250679311877790963
69680002043260549882,100000000000000000000,250679045931925223
69429323263193063933,100000000000000000000,250678780067485949
69178644748908624032,100000000000000000000,250678514284439901
68927966500325870173,100000000000000000000,250678248582753859
68677288517363475552,100000000000000000000,250677982962394621
68426610799940146554,100000000000000000000,250677717423328998
68175933347974622731,100000000000000000000,250677451965523823
67925256161385676789,100000000000000000000,250677186588945942
67674579240092114571,100000000000000000000,250676921293562218
67423902584012775035,100000000000000000000,250676656079339536
67173226193066530246,100000000000000000000,250676390946244789
66922550067172285350,100000000000000000000,250676125894244896
66671874206248978564,100000000000000000000,250675860923306786
66421198610215581155,100000000000000000000,250675596033397409
66170523278991097424,100000000000000000000,250675331224483731
65919848212494564692,100000000000000000000,250675066496532732
65669173410645053279,100000000000000000000,250674801849511413
65418498873361666490,100000000000000000000,250674537283386789
65167824600563540597,100000000000000000000,250674272798125893
64917150592169844821,100000000000000000000,250674008393695776
64666476848099781321,100000000000000000000,250673744070063500
64415803368272585167,100000000000000000000,250673479827196154
64165130152607524335,100000000000000000000,250673215665060832
63914457201023899681,100000000000000000000,250672951583624654
63663784513441044928,100000000000000000000,250672687582854753
63413112089778326649,100000000000000000000,250672423662718279
63162439929955144252,100000000000000000000,250672159823182397
62911768033890929960,100000000000000000000,250671896064214292
62661096401505148796,100000000000000000000,250671632385781164
62410425032717298566,100000000000000000000,250671368787850230
62159753927446909843,100000000000000000000,250671105270388723
61909083085613545949,100000000000000000000,250670841833363894
61658412507136802941,100000000000000000000,250670578476743008
61407742191936309590,100000000000000000000,250670315200493351
61157072139931727369,100000000000000000000,250670052004582221
60906402351042750432,100000000000000000000,250669788888976937
60655732825189105602,100000000000000000000,250669525853644830
60405063562290552351,100000000000000000000,250669262898553251
60154394562266882784,100000000000000000000,250669000023669567
59903725825037921623,100000000000000000000,250668737228961161
59653057350523526190,100000000000000000000,250668474514395433
59402389138643586392,100000000000000000000,250668211879939798
59151721189318024702,100000000000000000000,250667949325561690
58901053502466796143,100000000000000000000,250667686851228559
58650386078009888274,100000000000000000000,250667424456907869
58399718915867321169,100000000000000000000,250667162142567105
58149052015959147405,100000000000000000000,250666899908173764
57898385378205452042,100000000000000000000,250666637753695363
57647719002526352610,100000000000000000000,250666375679099432
57397052888841999088,100000000000000000000,250666113684353522
57146387037072573892,100000000000000000000,250665851769425196
56895721447138291856,100000000000000000000,250665589934282036
56645056118959400215,100000000000000000000,250665328178891641
56394391052456178591,100000000000000000000,250665066503221624
56143726247548938975,100000000000000000000,250664804907239616
55893061704158025710,100000000000000000000,250664543390913265
55642397422203815476,100000000000000000000,250664281954210234
55391733401606717273,100000000000000000000,250664020597098203
55141069642287172405,100000000000000000000,250663759319544868
54890406144165654462,100000000000000000000,250663498121517943
54639742907162669305,100000000000000000000,250663237002985157
54389079931198755051,100000000000000000000,250662975963914254
54138417216194482052,100000000000000000000,250662715004272999
53887754762070452886,100000000000000000000,250662454124029166
53637092568747302332,100000000000000000000,250662193323150554
53386430636145697361,100000000000000000000,250661932601604971
53135768964186337117,100000000000000000000,250661671959360244
52885107552789952897,100000000000000000000,250661411396384220
52634446401877308141,100000000000000000000,250661150912644756
52383785511369198413,100000000000000000000,250660890508109728
52133124881186451384,100000000000000000000,250660630182747029
51882464511249926816,100000000000000000000,250660369936524568
51631804401480516546,100000000000000000000,250660109769410270
51381144551799144469,100000000000000000000,250659849681372077
51130484962126766525,100000000000000000000,250659589672377944
50879825632384370679,100000000000000000000,250659329742395846
50629166562492976905,100000000000000000000,250659069891393774
50378507752373637172,100000000000000000000,250658810119339733
50127849201947435428,100000000000000000000,250658550426201744
49877190911135487580,100000000000000000000,250658290811947848
49626532879858941482,100000000000000000000,250658031276546098
49375875108038976916,100000000000000000000,250657771819964566
49125217595596805578,100000000000000000000,250657512442171338
48874560342453671062,100000000000000000000,250657253143134516
48623903348530848839,100000000000000000000,250656993922822223
48373246613749646248,100000000000000000000,250656734781202591
48122590138031402476,100000000000000000000,250656475718243772
47871933921297488541,100000000000000000000,250656216733913935
47621277963469307278,100000000000000000000,250655957828181263
47370622264468293323,100000000000000000000,250655699001013955
47119966824215913094,100000000000000000000,250655440252380229
46869311642633664779,100000000000000000000,250655181582248315
46618656719643078317,100000000000000000000,250654922990586462
46368002055165715384,100000000000000000000,250654664477362933
46117347649123169374,100000000000000000000,250654406042546010
45866693501437065386,100000000000000000000,250654147686103988
45616039612029060208,100000000000000000000,250653889408005178
45365385980820842297,100000000000000000000,250653631208217911
45114732607734131767,100000000000000000000,250653373086710530
44864079492690680374,100000000000000000000,250653115043451393
44613426635612271494,100000000000000000000,250652857078408880
44362774036420720114,100000000000000000000,250652599191551380
44112121695037872812,100000000000000000000,250652341382847302
43861469611385607740,100000000000000000000,250652083652265072
43610817785385834612,100000000000000000000,250651825999773128
43360166216960494686,100000000000000000000,250651568425339926
43109514906031560748,100000000000000000000,250651310928933938
42858863852521037096,100000000000000000000,250651053510523652
42608213056350959523,100000000000000000000,250650796170077573
42357562517443395304,100000000000000000000,250650538907564219
42106912235720443180,100000000000000000000,250650281722952124
41856262211104233336,100000000000000000000,250650024616209844
41605612443516927394,100000000000000000000,250649767587305942
41354962932880718392,100000000000000000000,250649510636209002
41104313679117830767,100000000000000000000,250649253762887625
40853664682150520344,100000000000000000000,250648996967310423
40603015941901074316,100000000000000000000,250648740249446028
40352367458291811229,100000000000000000000,250648483609263087
40101719231245080968,100000000000000000000,250648227046730261
39851071260683264739,100000000000000000000,250647970561816229
39600423546528775055,100000000000000000000,250647714154489684
39349776088704055719,100000000000000000000,250647457824719336
39099128887131581809,100000000000000000000,250647201572473910
38848481941733859660,100000000000000000000,250646945397722149
38597835252433426853,100000000000000000000,250646689300432807
38347188819152852194,100000000000000000000,250646433280574659
38096542641814735702,100000000000000000000,250646177338116492
37845896720341708591,100000000000000000000,250645921473027111
37595251054656433257,100000000000000000000,250645665685275334
37344605644681603258,100000000000000000000,250645409974829999
37093960490339943301,100000000000000000000,250645154341659957
36843315591554209229,100000000000000000000,250644898785734072
36592670948247187999,100000000000000000000,250644643307021230
36342026560341697671,100000000000000000000,250644387905490328
36091382427760587393,100000000000000000000,250644132581110278
35840738550426737379,100000000000000000000,250643877333850014
35590094928263058903,100000000000000000000,250643622163678476
35339451561192494275,100000000000000000000,250643367070564628
35088808449138016828,100000000000000000000,250643112054477447
34838165592022630905,100000000000000000000,250642857115385923
34587522989769371841,100000000000000000000,250642602253259064
34336880642301305947,100000000000000000000,250642347468065894
34086238549541530494,100000000000000000000,250642092759775453
33835596711413173703,100000000000000000000,250641838128356791
33584955127839394719,100000000000000000000,250641583573778984
33334313798743383606,100000000000000000000,250641329096011113
33083672724048361326,100000000000000000000,250641074695022280
32833031903677579723,100000000000000000000,250640820370781603
32582391337554321510,100000000000000000000,250640566123258213
32331751025601900252,100000000000000000000,250640311952421258
32081110967743660351,100000000000000000000,250640057858239901
31830471163902977030,100000000000000000000,250639803840683321
31579831614003256318,100000000000000000000,250639549899720712
31329192317967935035,100000000000000000000,250639296035321283
31078553275720480776,100000000000000000000,250639042247454259
30827914487184391894,100000000000000000000,250638788536088882
30577275952283197486,100000000000000000000,250638534901194408
30326637670940457381,100000000000000000000,250638281342740105
30075999643079762116,100000000000000000000,250638027860695265
29825361868624732929,100000000000000000000,250637774455029187
29574724347499021741,100000000000000000000,250637521125711188
29324087079626311136,100000000000000000000,250637267872710605
29073450064930314353,100000000000000000000,250637014695996783
28822813303334775267,100000000000000000000,250636761595539086
28572176794763468371,100000000000000000000,250636508571306896
28321540539140198766,100000000000000000000,250636255623269605
28070904536388802141,100000000000000000000,250636002751396625
27820268786433144762,100000000000000000000,250635749955657379
27569633289197123453,100000000000000000000,250635497236021309
27318998044604665580,100000000000000000000,250635244592457873
27068363052579729042,100000000000000000000,250634992024936538
26817728313046302248,100000000000000000000,250634739533426794
26567093825928404105,100000000000000000000,250634487117898143
26316459591150084005,100000000000000000000,250634234778320100
26065825608635421806,100000000000000000000,250633982514662199
25815191878308527818,100000000000000000000,250633730326893988
25564558400093542788,100000000000000000000,250633478214985030
25313925173914637885,100000000000000000000,250633226178904903
25063292199696014685,100000000000000000000,250632974218623200
24812659477361905153,100000000000000000000,250632722334109532
24562027006836571633,100000000000000000000,250632470525333520
24311394788044306828,100000000000000000000,250632218792264805
24060762820909433786,100000000000000000000,250631967134873042
23810131105356305886,100000000000000000000,250631715553127900
23559499641309306821,100000000000000000000,250631464046999065
23308868428692850587,100000000000000000000,250631212616456234
23058237467431381462,100000000000000000000,250630961261469125
22807606757449373994,100000000000000000000,250630709982007468
22556976298671332986,100000000000000000000,250630458778041008
22306346091021793479,100000000000000000000,250630207649539507
22055716134425320741,100000000000000000000,250629956596472738
21805086428806510246,100000000000000000000,250629705618810495
21554456974089987662,100000000000000000000,250629454716522584
21303827770200408839,100000000000000000000,250629203889578823
21053198817062459788,100000000000000000000,250628953137949051
20802570114600856668,100000000000000000000,250628702461603120
20551941662740345773,100000000000000000000,250628451860510895
20301313461405703516,100000000000000000000,250628201334642257
20050685510521736411,100000000000000000000,250627950883967105
19800057810013281063,100000000000000000000,250627700508455348
19549430359805204148,100000000000000000000,250627450208076915
19298803159822402401,100000000000000000000,250627199982801747
19048176209989802601,100000000000000000000,250626949832599800
18797549510232361555,100000000000000000000,250626699757441046
18546923060475066081,100000000000000000000,250626449757295474
18296296860642932998,100000000000000000000,250626199832133083
18045670910661009107,100000000000000000000,250625949981923891
17795045210454371176,100000000000000000000,250625700206637931
17544419759948125929,100000000000000000000,250625450506245247
17293794559067410026,100000000000000000000,250625200880715903
17043169607737390050,100000000000000000000,250624951330019976
16792544905883262494,100000000000000000000,250624701854127556
16541920453430253743,100000000000000000000,250624452453008751
16291296250303620061,100000000000000000000,250624203126633682
16040672296428647576,100000000000000000000,250623953874972485
15790048591730652264,100000000000000000000,250623704697995312
15539425136134979935,100000000000000000000,250623455595672329
15288801929567006217,100000000000000000000,250623206567973718
15038178971952136544,100000000000000000000,250622957614869673
14787556263215806136,100000000000000000000,250622708736330408
14536933803283479989,100000000000000000000,250622459932326147
14286311592080652859,100000000000000000000,250622211202827130
14035689629532849246,100000000000000000000,250621962547803613
13785067915565623378,100000000000000000000,250621713967225868
13760005757837967291,10000000000000000000,25062157727656087
13734943602595298398,10000000000000000000,25062155242668893
13709881449837542300,10000000000000000000,25062152757756098
13684819299564624604,10000000000000000000,25062150272917696
13659757151776470920,10000000000000000000,25062147788153684
13634695006473006860,10000000000000000000,25062145303464060
13609632863654158038,10000000000000000000,25062142818848822
13584570723319850072,10000000000000000000,25062140334307966
13559508585470008585,10000000000000000000,25062137849841487
13534446450104559199,10000000000000000000,25062135365449386
13509384317223427542,10000000000000000000,25062132881131657
13484322186826539244,10000000000000000000,25062130396888298
13459260058913819938,10000000000000000000,25062127912719306
13434197933485195259,10000000000000000000,25062125428624679
13409135810540590847,10000000000000000000,25062122944604412
13384073690079932344,10000000000000000000,25062120460658503
13359011572103145393,10000000000000000000,25062117976786951
13333949456610155644,10000000000000000000,25062115492989749
13308887343600888746,10000000000000000000,25062113009266898
13283825233075270354,10000000000000000000,25062110525618392
13258763125033226124,10000000000000000000,25062108042044230
13233701019474681716,10000000000000000000,25062105558544408
13208638916399562792,10000000000000000000,25062103075118924
13183576815807795018,10000000000000000000,25062100591767774
13158514717699304063,10000000000000000000,25062098108490955
13133452622074015598,10000000000000000000,25062095625288465
13108390528931855297,10000000000000000000,25062093142160301
13083328438272748839,10000000000000000000,25062090659106458
13058266350096621903,10000000000000000000,25062088176126936
13033204264403400172,10000000000000000000,25062085693221731
13008142181193009334,10000000000000000000,25062083210390838
12983080100465375077,10000000000000000000,25062080727634257
12958018022220423094,10000000000000000000,25062078244951983
12932955946458079080,10000000000000000000,25062075762344014
12907893873178268734,10000000000000000000,25062073279810346
12882831802380917755,10000000000000000000,25062070797350979
12857769734065951849,10000000000000000000,25062068314965906
12832707668233296723,10000000000000000000,25062065832655126
12807645604882878086,10000000000000000000,25062063350418637
12782583544014621653,10000000000000000000,25062060868256433
12757521485628453137,10000000000000000000,25062058386168516
12732459429724298260,10000000000000000000,25062055904154877
12707397376302082742,10000000000000000000,25062053422215518
12682335325361732309,10000000000000000000,25062050940350433
12657273276903172688,10000000000000000000,25062048458559621
12632211230926329610,10000000000000000000,25062045976843078
12607149187431128809,10000000000000000000,25062043495200801
12582087146417496022,10000000000000000000,25062041013632787
12557025107885356988,10000000000000000000,25062038532139034
12531963071834637450,10000000000000000000,25062036050719538
12506901038265263154,10000000000000000000,25062033569374296
12481839007177159849,10000000000000000000,25062031088103305
12456776978570253285,10000000000000000000,25062028606906564
12431714952444469217,10000000000000000000,25062026125784068
12406652928799733403,10000000000000000000,25062023644735814
12381590907635971604,10000000000000000000,25062021163761799
12356528888953109582,10000000000000000000,25062018682862022
12331466872751073105,10000000000000000000,25062016202036477
12306404859029787940,10000000000000000000,25062013721285165
12281342847789179862,10000000000000000000,25062011240608078
12256280839029174644,10000000000000000000,25062008760005218
12231218832749698065,10000000000000000000,25062006279476579
12206156828950675907,10000000000000000000,25062003799022158
12181094827632033953,10000000000000000000,25062001318641954
12156032828793697991,10000000000000000000,25061998838335962
12130970832435593810,10000000000000000000,25061996358104181
12105908838557647204,10000000000000000000,25061993877946606
12080846847159783969,10000000000000000000,25061991397863235
12055784858241929903,10000000000000000000,25061988917854066
12030722871804010808,10000000000000000000,25061986437919095
12005660887845952490,10000000000000000000,25061983958058318
11980598906367680756,10000000000000000000,25061981478271734
11955536927369121416,10000000000000000000,25061978998559340
11930474950850200285,10000000000000000000,25061976518921131
11905412976810843180,10000000000000000000,25061974039357105
11880351005250975919,10000000000000000000,25061971559867261
11855289036170524326,10000000000000000000,25061969080451593
11830227069569414226,10000000000000000000,25061966601110100
11805165105447571448,10000000000000000000,25061964121842778
11780103143804921823,10000000000000000000,25061961642649625
11755041184641391185,10000000000000000000,25061959163530638
11729979227956905373,10000000000000000000,25061956684485812
11704917273751390226,10000000000000000000,25061954205515147
11679855322024771587,10000000000000000000,25061951726618639
11654793372776975303,10000000000000000000,25061949247796284
11629731426007927224,10000000000000000000,25061946769048079
11604669481717553201,10000000000000000000,25061944290374023
11579607539905779089,10000000000000000000,25061941811774112
11554545600572530747,10000000000000000000,25061939333248342
11529483663717734036,10000000000000000000,25061936854796711
11504421729341314819,10000000000000000000,25061934376419217
11479359797443198964,10000000000000000000,25061931898115855
11454297868023312341,10000000000000000000,25061929419886623
11429235941081580822,10000000000000000000,25061926941731519
