ether,mintedBToken,sentEth
555125062525025010011,994447738029388639739,10000000000000000000
557625062525025010011,994427509431073162789,10000000000000000000
560125062525025010011,994407205134022832403,10000000000000000000
562625062525025010011,994386824763211062664,10000000000000000000
565125062525025010011,994366367941305835866,10000000000000000000
567625062525025010011,994345834288652825826,10000000000000000000
570125062525025010011,994325223423258378197,10000000000000000000
572625062525025010011,994304534960772346462,10000000000000000000
575125062525025010011,994283768514470782184,10000000000000000000
577625062525025010011,994262923695238478129,10000000000000000000
580125062525025010011,994242000111551362847,10000000000000000000
582625062525025010011,994220997369458745255,10000000000000000000
585125062525025010011,994199915072565407820,10000000000000000000
587625062525025010011,994178752822013546822,10000000000000000000
590125062525025010011,994157510216464558268,10000000000000000000
592625062525025010011,994136186852080667937,10000000000000000000
595125062525025010011,994114782322506404044,10000000000000000000
597625062525025010011,994093296218849911016,10000000000000000000
600125062525025010011,994071728129664102800,10000000000000000000
602625062525025010011,994050077640927654196,10000000000000000000
605125062525025010011,994028344336025828578,10000000000000000000
607625062525025010011,994006527795731140457,10000000000000000000
610125062525025010011,993984627598183851246,10000000000000000000
612625062525025010011,993962643318872296614,10000000000000000000
615125062525025010011,993940574530613043765,10000000000000000000
617625062525025010011,993918420803530877001,10000000000000000000
620125062525025010011,993896181705038609860,10000000000000000000
622625062525025010011,993873856799816722151,10000000000000000000
625125062525025010011,993851445649792820143,10000000000000000000
627625062525025010011,993828947814120918195,10000000000000000000
630125062525025010011,993806362849160540051,10000000000000000000
632625062525025010011,993783690308455638019,10000000000000000000
635125062525025010011,993760929742713328262,10000000000000000000
637625062525025010011,993738080699782440357,10000000000000000000
640125062525025010011,993715142724631879302,10000000000000000000
642625062525025010011,993692115359328798116,10000000000000000000
645125062525025010011,993668998143016579134,10000000000000000000
647625062525025010011,993645790611892622138,10000000000000000000
650125062525025010011,993622492299185937357,10000000000000000000
652625062525025010011,993599102735134541444,10000000000000000000
655125062525025010011,993575621446962654434,10000000000000000000
657625062525025010011,993552047958857695707,10000000000000000000
660125062525025010011,993528381791947076982,10000000000000000000
662625062525025010011,993504622464274790251,10000000000000000000
665125062525025010011,993480769490777788679,10000000000000000000
667625062525025010011,993456822383262158334,10000000000000000000
670125062525025010011,993432780650379078691,10000000000000000000
672625062525025010011,993408643797600569767,10000000000000000000
675125062525025010011,993384411327195023767,10000000000000000000
677625062525025010011,993360082738202519050,10000000000000000000
680125062525025010011,993335657526409914244,10000000000000000000
682625062525025010011,993311135184325720278,10000000000000000000
685125062525025010011,993286515201154748115,10000000000000000000
687625062525025010011,993261797062772529885,10000000000000000000
690125062525025010011,993236980251699511161,10000000000000000000
692625062525025010011,993212064247075012047,10000000000000000000
695125062525025010011,993187048524630954725,10000000000000000000
697625062525025010011,993161932556665355116,10000000000000000000
700125062525025010011,993136715812015576238,10000000000000000000
702625062525025010011,993111397756031340847,10000000000000000000
705125062525025010011,993085977850547500911,10000000000000000000
707625062525025010011,993060455553856561439,10000000000000000000
710125062525025010011,993034830320680956152,10000000000000000000
712625062525025010011,993009101602145072470,10000000000000000000
715125062525025010011,992983268845747023257,10000000000000000000
717625062525025010011,992957331495330162701,10000000000000000000
720125062525025010011,992931288991054343755,10000000000000000000
722625062525025010011,992905140769366914442,10000000000000000000
725125062525025010011,992878886262973450368,10000000000000000000
727625062525025010011,992852524900808220726,10000000000000000000
730125062525025010011,992826056108004385036,10000000000000000000
732625062525025010011,992799479305863917865,10000000000000000000
735125062525025010011,992772793911827258694,10000000000000000000
737625062525025010011,992745999339442684125,10000000000000000000
740125062525025010011,992719094998335399528,10000000000000000000
742625062525025010011,992692080294176347232,10000000000000000000
745125062525025010011,992664954628650728336,10000000000000000000
747625062525025010011,992637717399426235142,10000000000000000000
750125062525025010011,992610368000120991231,10000000000000000000
752625062525025010011,992582905820271196107,10000000000000000000
755125062525025010011,992555330245298471382,10000000000000000000
757625062525025010011,992527640656476905332,10000000000000000000
760125062525025010011,992499836430899792728,10000000000000000000
762625062525025010011,992471916941446066713,10000000000000000000
765125062525025010011,992443881556746419550,10000000000000000000
767625062525025010011,992415729641149108940,10000000000000000000
770125062525025010011,992387460554685446629,10000000000000000000
772625062525025010011,992359073653034965994,10000000000000000000
775125062525025010011,992330568287490265172,10000000000000000000
777625062525025010011,992301943804921522403,10000000000000000000
780125062525025010011,992273199547740680043,10000000000000000000
782625062525025010011,992244334853865293839,10000000000000000000
785125062525025010011,992215349056682043852,10000000000000000000
787625062525025010011,992186241485009903527,10000000000000000000
790125062525025010011,992157011463062963227,10000000000000000000
792625062525025010011,992127658310412904615,10000000000000000000
795125062525025010011,992098181341951122156,10000000000000000000
797625062525025010011,992068579867850488008,10000000000000000000
800125062525025010011,992038853193526756492,10000000000000000000
802625062525025010011,992009000619599604330,10000000000000000000
805125062525025010011,991979021441853302733,10000000000000000000
807625062525025010011,991948914951197017462,10000000000000000000
810125062525025010011,991918680433624732831,10000000000000000000
812625062525025010011,991888317170174795683,10000000000000000000
815125062525025010011,991857824436889075230,10000000000000000000
817625062525025010011,991827201504771734662,10000000000000000000
820125062525025010011,991796447639747610364,10000000000000000000
822625062525025010011,991765562102620194495,10000000000000000000
825125062525025010011,991734544149029216699,10000000000000000000
827625062525025010011,991703393029407820610,10000000000000000000
830125062525025010011,991672107988939330781,10000000000000000000
832625062525025010011,991640688267513605642,10000000000000000000
835125062525025010011,991609133099682971966,10000000000000000000
837625062525025010011,991577441714617736370,10000000000000000000
840125062525025010011,991545613336061269235,10000000000000000000
842625062525025010011,991513647182284656405,10000000000000000000
845125062525025010011,991481542466040914005,10000000000000000000
847625062525025010011,991449298394518761597,10000000000000000000
850125062525025010011,991416914169295948876,10000000000000000000
852625062525025010011,991384388986292131058,10000000000000000000
855125062525025010011,991351722035721288016,10000000000000000000
857625062525025010011,991318912502043682192,10000000000000000000
860125062525025010011,991285959563917350239,10000000000000000000
862625062525025010011,991252862394149123297,10000000000000000000
865125062525025010011,991219620159645170725,10000000000000000000
867625062525025010011,991186232021361062070,10000000000000000000
870125062525025010011,991152697134251341973,10000000000000000000
872625062525025010011,991119014647218612671,10000000000000000000
875125062525025010011,991085183703062118643,10000000000000000000
877625062525025010011,991051203438425827954,10000000000000000000
880125062525025010011,991017072983746004704,10000000000000000000
882625062525025010011,990982791463198266974,10000000000000000000
885125062525025010011,990948357994644124590,10000000000000000000
887625062525025010011,990913771689576990920,10000000000000000000
890125062525025010011,990879031653067662883,10000000000000000000
892625062525025010011,990844136983709263275,10000000000000000000
895125062525025010011,990809086773561639421,10000000000000000000
897625062525025010011,990773880108095212099,10000000000000000000
900125062525025010011,990738516066134268648,10000000000000000000
902625062525025010011,990702993719799693999,10000000000000000000
905125062525025010011,990667312134451133415,10000000000000000000
907625062525025010011,990631470368628580538,10000000000000000000
910125062525025010011,990595467473993384346,10000000000000000000
912625062525025010011,990559302495268668467,10000000000000000000
915125062525025010011,990522974470179156306,10000000000000000000
917625062525025010011,990486482429390395267,10000000000000000000
920125062525025010011,990449825396447373329,10000000000000000000
922625062525025010011,990413002387712521143,10000000000000000000
925125062525025010011,990376012412303092700,10000000000000000000
927625062525025010011,990338854472027917573,10000000000000000000
930125062525025010011,990301527561323517631,10000000000000000000
932625062525025010011,990264030667189581016,10000000000000000000
935125062525025010011,990226362769123786133,10000000000000000000
937625062525025010011,990188522839055968245,10000000000000000000
940125062525025010011,990150509841281621248,10000000000000000000
942625062525025010011,990112322732394727031,10000000000000000000
945125062525025010011,990073960461219904791,10000000000000000000
947625062525025010011,990035421968743872549,10000000000000000000
950125062525025010011,989996706188046213019,10000000000000000000
952625062525025010011,989957812044229435874,10000000000000000000
955125062525025010011,989918738454348328387,10000000000000000000
957625062525025010011,989879484327338586266,10000000000000000000
960125062525025010011,989840048563944716471,10000000000000000000
962625062525025010011,989800430056647203609,10000000000000000000
965125062525025010011,989760627689588931505,10000000000000000000
967625062525025010011,989720640338500851314,10000000000000000000
970125062525025010011,989680466870626887552,10000000000000000000
972625062525025010011,989640106144648073225,10000000000000000000
975125062525025010011,989599557010605905169,10000000000000000000
977625062525025010011,989558818309824910574,10000000000000000000
980125062525025010011,989517888874834415586,10000000000000000000
982625062525025010011,989476767529289506713,10000000000000000000
985125062525025010011,989435453087891175696,10000000000000000000
987625062525025010011,989393944356305638337,10000000000000000000
990125062525025010011,989352240131082817709,10000000000000000000
992625062525025010011,989310339199573981981,10000000000000000000
995125062525025010011,989268240339848527035,10000000000000000000
997625062525025010011,989225942320609893887,10000000000000000000
1000125062525025010011,989183443901110610783,10000000000000000000
1002625062525025010011,989140743831066449763,10000000000000000000
1005125062525025010011,989097840850569687288,10000000000000000000
1007625062525025010011,989054733690001458452,10000000000000000000
1010125062525025010011,989011421069943194116,10000000000000000000
1012625062525025010011,988967901701087130196,10000000000000000000
1015125062525025010011,988924174284145878179,10000000000000000000
1017625062525025010011,988880237509761045814,10000000000000000000
1020125062525025010011,988836090058410896763,10000000000000000000
1022625062525025010011,988791730600317037857,10000000000000000000
1025125062525025010011,988747157795350122494,10000000000000000000
1027625062525025010011,988702370292934558460,10000000000000000000
1030125062525025010011,988657366731952208464,10000000000000000000
1032625062525025010011,988612145740645071338,10000000000000000000
1035125062525025010011,988566705936516931871,10000000000000000000
1037625062525025010011,988521045926233966947,10000000000000000000
1040125062525025010011,988475164305524295600,10000000000000000000
1042625062525025010011,988429059659076460362,10000000000000000000
1045125062525025010011,988382730560436827157,10000000000000000000
1047625062525025010011,988336175571905890820,10000000000000000000
1050125062525025010011,988289393244433473131,10000000000000000000
1052625062525025010011,988242382117512800097,10000000000000000000
1055125062525025010011,988195140719073445050,10000000000000000000
1057625062525025010011,988147667565373123916,10000000000000000000
1060125062525025010011,988099961160888328870,10000000000000000000
1062625062525025010011,988052019998203786393,10000000000000000000
1065125062525025010011,988003842557900725529,10000000000000000000
1067625062525025010011,987955427308443942043,10000000000000000000
1070125062525025010011,987906772706067643859,10000000000000000000
1072625062525025010011,987857877194660063089,10000000000000000000
1075125062525025010011,987808739205646819698,10000000000000000000
1077625062525025010011,987759357157873021654,10000000000000000000
1080125062525025010011,987709729457484086232,10000000000000000000
1082625062525025010011,987659854497805266942,10000000000000000000
1085125062525025010011,987609730659219870294,10000000000000000000
1087625062525025010011,987559356309046146481,10000000000000000000
1090125062525025010011,987508729801412837748,10000000000000000000
1092625062525025010011,987457849477133368110,10000000000000000000
1095125062525025010011,987406713663578657767,10000000000000000000
1097625062525025010011,987355320674548545380,10000000000000000000
1100125062525025010011,987303668810141801173,10000000000000000000
1102625062525025010011,987251756356624713523,10000000000000000000
1105125062525025010011,987199581586298231557,10000000000000000000
1107625062525025010011,987147142757363645955,10000000000000000000
1110125062525025010011,987094438113786789978,10000000000000000000
1112625062525025010011,987041465885160742464,10000000000000000000
1115125062525025010011,986988224286567014302,10000000000000000000
1117625062525025010011,986934711518435199638,10000000000000000000
1120125062525025010011,986880925766401072811,10000000000000000000
1122625062525025010011,986826865201163111776,10000000000000000000
1125125062525025010011,986772527978337428465,10000000000000000000
1127625062525025010011,986717912238311086347,10000000000000000000
1130125062525025010011,986663016106093785078,10000000000000000000
1132625062525025010011,986607837691167891976,10000000000000000000
1135125062525025010011,986552375087336799649,10000000000000000000
1137625062525025010011,986496626372571588957,10000000000000000000
1140125062525025010011,986440589608855976075,10000000000000000000
1142625062525025010011,986384262842029522244,10000000000000000000
1145125062525025010011,986327644101629084418,10000000000000000000
1147625062525025010011,986270731400728484783,10000000000000000000
1150125062525025010011,986213522735776376752,10000000000000000000
1152625062525025010011,986156016086432284825,10000000000000000000
1155125062525025010011,986098209415400795272,10000000000000000000
1157625062525025010011,986040100668263874410,10000000000000000000
1160125062525025010011,985981687773311290806,10000000000000000000
1162625062525025010011,985922968641369117501,10000000000000000000
1165125062525025010011,985863941165626289967,10000000000000000000
1167625062525025010011,985804603221459195197,10000000000000000000
1170125062525025010011,985744952666254266963,10000000000000000000
1172625062525025010011,985684987339228561985,10000000000000000000
1175125062525025010011,985624705061248291317,10000000000000000000
1177625062525025010011,985564103634645280998,10000000000000000000
1180125062525025010011,985503180843031335564,10000000000000000000
1182625062525025010011,985441934451110477726,10000000000000000000
1185125062525025010011,985380362204489037089,10000000000000000000
1187625062525025010011,985318461829483560432,10000000000000000000
1190125062525025010011,985256231032926515722,10000000000000000000
1192625062525025010011,985193667501969761550,10000000000000000000
1195125062525025010011,985130768903885753397,10000000000000000000
1197625062525025010011,985067532885866457654,10000000000000000000
1200125062525025010011,985003957074819943935,10000000000000000000
1202625062525025010011,984940039077164625844,10000000000000000000
1205125062525025010011,984875776478621119878,10000000000000000000
1207625062525025010011,984811166844001691765,10000000000000000000
1210125062525025010011,984746207716997259100,10000000000000000000
1212625062525025010011,984680896619961918675,10000000000000000000
1215125062525025010011,984615231053694966501,10000000000000000000
1217625062525025010011,984549208497220378016,10000000000000000000
1220125062525025010011,984482826407563715554,10000000000000000000
1222625062525025010011,984416082219526429671,10000000000000000000
1225125062525025010011,984348973345457520445,10000000000000000000
1227625062525025010011,984281497175022524397,10000000000000000000
1230125062525025010011,984213651074969792188,10000000000000000000
1232625062525025010011,984145432388894021756,10000000000000000000
1235125062525025010011,984076838436997011059,10000000000000000000
1237625062525025010011,984007866515845594058,10000000000000000000
1240125062525025010011,983938513898126723097,10000000000000000000
1242625062525025010011,983868777832399660274,10000000000000000000
1245125062525025010011,983798655542845239886,10000000000000000000
1247625062525025010011,983728144229012163487,10000000000000000000
1250125062525025010011,983657241065560288540,10000000000000000000
1252625062525025010011,983585943202000871093,10000000000000000000
1255125062525025010011,983514247762433722355,10000000000000000000
1257625062525025010011,983442151845281238449,10000000000000000000
1260125062525025010011,983369652523019262045,10000000000000000000
1262625062525025010011,983296746841904734012,10000000000000000000
1265125062525025010011,983223431821700092577,10000000000000000000
1267625062525025010011,983149704455394376903,10000000000000000000
1270125062525025010011,983075561708920991381,10000000000000000000
1272625062525025010011,983001000520872086274,10000000000000000000
1275125062525025010011,982926017802209509752,10000000000000000000
1277625062525025010011,982850610435972285653,10000000000000000000
1280125062525025010011,982774775276980570736,10000000000000000000
1282625062525025010011,982698509151536044401,10000000000000000000
1285125062525025010011,982621808857118683307,10000000000000000000
1287625062525025010011,982544671162079872510,10000000000000000000
1290125062525025010011,982467092805331804149,10000000000000000000
1292625062525025010011,982389070496033113892,10000000000000000000
1295125062525025010011,982310600913270704750,10000000000000000000
1297625062525025010011,982231680705737707014,10000000000000000000
1300125062525025010011,982152306491407522454,10000000000000000000
1302625062525025010011,982072474857203900021,10000000000000000000
1305125062525025010011,981992182358666989692,10000000000000000000
1307625062525025010011,981911425519615320148,10000000000000000000
1310125062525025010011,981830200831803645354,10000000000000000000
1312625062525025010011,981748504754576604150,10000000000000000000
1315125062525025010011,981666333714518136289,10000000000000000000
1317625062525025010011,981583684105096597428,10000000000000000000
1320125062525025010011,981500552286305514794,10000000000000000000
1322625062525025010011,981416934584299924377,10000000000000000000
1325125062525025010011,981332827291028229657,10000000000000000000
1327625062525025010011,981248226663859520943,10000000000000000000
1330125062525025010011,981163128925206293595,10000000000000000000
1332625062525025010011,981077530262142502396,10000000000000000000
1335125062525025010011,980991426826016888525,10000000000000000000
1337625062525025010011,980904814732061514547,10000000000000000000
1340125062525025010011,980817690058995441976,10000000000000000000
1342625062525025010011,980730048848623484955,10000000000000000000
1345125062525025010011,980641887105429972636,10000000000000000000
1347625062525025010011,980553200796167451845,10000000000000000000
1350125062525025010011,980463985849440260626,10000000000000000000
1352625062525025010011,980374238155282902221,10000000000000000000
1355125062525025010011,980283953564733148016,10000000000000000000
1357625062525025010011,980193127889399796902,10000000000000000000
1360125062525025010011,980101756901025017499,10000000000000000000
1362625062525025010011,980009836331041198504,10000000000000000000
1365125062525025010011,979917361870122231424,10000000000000000000
1367625062525025010011,979824329167729148753,10000000000000000000
1370125062525025010011,979730733831650039584,10000000000000000000
1372625062525025010011,979636571427534163429,10000000000000000000
1375125062525025010011,979541837478420181896,10000000000000000000
1400125062525025010011,9790078978919071195274,100000000000000000000
1425125062525025010011,9779941919818486666397,100000000000000000000
1450125062525025010011,9769152204010632746394,100000000000000000000
1475125062525025010011,9757654259475139471024,100000000000000000000
1500125062525025010011,9745386672415781687175,100000000000000000000
1525125062525025010011,9732281464173733580551,100000000000000000000
1550125062525025010011,9718263266742789938887,100000000000000000000
1575125062525025010011,9703248381388908242550,100000000000000000000
1600125062525025010011,9687143702424219929244,100000000000000000000
1625125062525025010011,9669845485370717854014,100000000000000000000
1650125062525025010011,9651237935537846048573,100000000000000000000
1675125062525025010011,9631191589406839564331,100000000000000000000
1700125062525025010011,9609561457156006954646,100000000000000000000
1725125062525025010011,9586184890198989408372,100000000000000000000
1750125062525025010011,9560879132816783998420,100000000000000000000
1775125062525025010011,9533438511998936367100,100000000000000000000
1800125062525025010011,9503631214749437420761,100000000000000000000
1825125062525025010011,9471195597827303434169,100000000000000000000
1850125062525025010011,9435835971931530502829,100000000000000000000
1875125062525025010011,9397217801870593212488,100000000000000000000
1900125062525025010011,9354962268043615718216,100000000000000000000
1925125062525025010011,9308640145225148693454,100000000000000000000
1950125062525025010011,9257764976007945227159,100000000000000000000
1975125062525025010011,9201785553780751483507,100000000000000000000
2000125062525025010011,9140077791452744939759,100000000000000000000
2025125062525025010011,9071936147741125078918,100000000000000000000
2050125062525025010011,8996564926565312739992,100000000000000000000
2075125062525025010011,8913069974512263625457,100000000000000000000
2100125062525025010011,8820451597352467727208,100000000000000000000
2125125062525025010011,8717599921484931264621,100000000000000000000
2150125062525025010011,8603294458801142594433,100000000000000000000
2175125062525025010011,8476210299350621462088,100000000000000000000
2200125062525025010011,8334934130290296827310,100000000000000000000
2225125062525025010011,8177994078707125917362,100000000000000000000
2250125062525025010011,8003908020665918494094,100000000000000000000
2275125062525025010011,7811255170972417874300,100000000000000000000
2300125062525025010011,7598774981729760145990,100000000000000000000
2325125062525025010011,7365495004095048833784,100000000000000000000
2350125062525025010011,7110884775571700085016,100000000000000000000
2375125062525025010011,6835025671858501053781,100000000000000000000
2400125062525025010011,6538777522378738617939,100000000000000000000
2425125062525025010011,6223913521731647743174,100000000000000000000
2450125062525025010011,5893189033298560355144,100000000000000000000
2475125062525025010011,5550311590054007770811,100000000000000000000
2500125062525025010011,5199791996196333962332,100000000000000000000
2525125062525025010011,4846679511872842501717,100000000000000000000
2550125062525025010011,4496211999776011615295,100000000000000000000
2575125062525025010011,4153434962503280494002,100000000000000000000
2600125062525025010011,3822852302086243890860,100000000000000000000
2625125062525025010011,3508162557589945944253,100000000000000000000
2650125062525025010011,3212111226806739534233,100000000000000000000
2675125062525025010011,2936461885787895107347,100000000000000000000
2700125062525025010011,2682065827003338435098,100000000000000000000
2725125062525025010011,2448997453379369613875,100000000000000000000
2750125062525025010011,2236721053115206145447,100000000000000000000
2775125062525025010011,2044260570653205170527,100000000000000000000
2800125062525025010011,1870353269497167527256,100000000000000000000
2825125062525025010011,1713577308993206709735,100000000000000000000
2850125062525025010011,1572450355858357638319,100000000000000000000
2875125062525025010011,1445500918668982686950,100000000000000000000
2900125062525025010011,1331316447992868887034,100000000000000000000
2925125062525025010011,1228573018728968952589,100000000000000000000
2950125062525025010011,1136051232231173990089,100000000000000000000
2975125062525025010011,1052642328174463047711,100000000000000000000
3000125062525025010011,977347696572697798708,100000000000000000000
3025125062525025010011,909274207053513959238,100000000000000000000
3050125062525025010011,847627107882652110009,100000000000000000000
3075125062525025010011,791701715957239591794,100000000000000000000
3100125062525025010011,740874715283285909892,100000000000000000000
3125125062525025010011,694595586414796333605,100000000000000000000
3150125062525025010011,652378480666995752605,100000000000000000000
3175125062525025010011,613794709751467221384,100000000000000000000
3200125062525025010011,578465926281540435430,100000000000000000000
3225125062525025010011,546058009546478994147,100000000000000000000
3250125062525025010011,516275633625821544033,100000000000000000000
3275125062525025010011,488857473683694916747,100000000000000000000
3300125062525025010011,463571995703511108495,100000000000000000000
3325125062525025010011,440213771190390858037,100000000000000000000
3350125062525025010011,418600258870655954120,100000000000000000000
3375125062525025010011,398568998396227390993,100000000000000000000
3400125062525025010011,379975165356221707824,100000000000000000000
3425125062525025010011,362689441760904561278,100000000000000000000
3450125062525025010011,346596161127932017765,100000000000000000000
3475125062525025010011,331591692089366180230,100000000000000000000
3500125062525025010011,317583028896336483050,100000000000000000000
3525125062525025010011,304486561252651068599,100000000000000000000
3550125062525025010011,292226999535762614497,100000000000000000000
3575125062525025010011,280736434670370152407,100000000000000000000
3600125062525025010011,269953514731076088213,100000000000000000000
3625125062525025010011,259822722799277816324,100000000000000000000
3650125062525025010011,250293742722723230367,100000000000000000000
3675125062525025010011,241320901260981597700,100000000000000000000
3700125062525025010011,232862676681857765331,100000000000000000000
3725125062525025010011,224881265235166656508,100000000000000000000
3750125062525025010011,217342198100764986103,100000000000000000000
3775125062525025010011,210214002413502204338,100000000000000000000
3800125062525025010011,203467900831815985486,100000000000000000000
3825125062525025010011,197077544859109362468,100000000000000000000
3850125062525025010011,191018777765167650965,100000000000000000000
3875125062525025010011,185269423503666372012,100000000000000000000
3900125062525025010011,179809098494138385747,100000000000000000000
3925125062525025010011,174619043543620692517,100000000000000000000
3950125062525025010011,169681973534006402756,100000000000000000000
3975125062525025010011,164981942803930050346,100000000000000000000
4000125062525025010011,160504224415681823236,100000000000000000000
4025125062525025010011,156235201724038033713,100000000000000000000
4050125062525025010011,152162270860010879681,100000000000000000000
4075125062525025010011,148273752912626892754,100000000000000000000
4100125062525025010011,144558814739582942291,100000000000000000000
4125125062525025010011,141007397466112680586,100000000000000000000
4150125062525025010011,137610151843284470451,100000000000000000000
4175125062525025010011,134358379734519361171,100000000000000000000
4200125062525025010011,131243981084312740802,100000000000000000000
4225125062525025010011,128259405797635653243,100000000000000000000
4250125062525025010011,125397610023714063141,100000000000000000000
4275125062525025010011,122652016395067116312,100000000000000000000
4300125062525025010011,120016477822886827837,100000000000000000000
4325125062525025010011,117485244493972617076,100000000000000000000
4350125062525025010011,115052933753279922844,100000000000000000000
4375125062525025010011,112714502590380426832,100000000000000000000
4400125062525025010011,110465222478347730711,100000000000000000000
4425125062525025010011,108300656340283254485,100000000000000000000
4450125062525025010011,106216637442321469409,100000000000000000000
4475125062525025010011,104209250032881946587,100000000000000000000
4500125062525025010011,102274811566498609685,100000000000000000000
4525125062525025010011,100409856367041414049,100000000000000000000
4550125062525025010011,98611120599802632780,100000000000000000000
4575125062525025010011,96875528434967105729,100000000000000000000
4600125062525025010011,95200179296613542977,100000000000000000000
4625125062525025010011,93582336101768598807,100000000000000000000
4650125062525025010011,92019414403302467340,100000000000000000000
4675125062525025010011,90508972358741668672,100000000000000000000
4700125062525025010011,89048701454493289409,100000000000000000000
4725125062525025010011,87636417921623376512,100000000000000000000
4750125062525025010011,86270054785296751816,100000000000000000000
4775125062525025010011,84947654495342164967,100000000000000000000
4800125062525025010011,83667362090222354619,100000000000000000000
4825125062525025010011,82427418851022273468,100000000000000000000
4850125062525025010011,81226156405972584274,100000000000000000000
4875125062525025010011,80061991249545640966,100000000000000000000
4900125062525025010011,78933419643338324005,100000000000000000000
4925125062525025010011,77839012868826444929,100000000000000000000
4950125062525025010011,76777412804671029379,100000000000000000000
4975125062525025010011,75747327803606094325,100000000000000000000
5000125062525025010011,74747528846065853300,100000000000000000000
5025125062525025010011,73776845949639122548,100000000000000000000
5050125062525025010011,72834164815190108768,100000000000000000000
5075125062525025010011,71918423692075608518,100000000000000000000
5100125062525025010011,71028610446334889871,100000000000000000000
5125125062525025010011,70163759817044405664,100000000000000000000
5150125062525025010011,69322950847227743171,100000000000000000000
5175125062525025010011,68505304476803247596,100000000000000000000
5200125062525025010011,67709981286047778655,100000000000000000000
5225125062525025010011,66936179378964227044,100000000000000000000
5250125062525025010011,66183132396770947849,100000000000000000000
5275125062525025010011,65450107652490541442,100000000000000000000
5300125062525025010011,64736404378310064532,100000000000000000000
5325125062525025010011,64041352078020754773,100000000000000000000
5350125062525025010011,63364308977428078316,100000000000000000000
5375125062525025010011,62704660566157206533,100000000000000000000
5400125062525025010011,62061818224769267205,100000000000000000000
5425125062525025010011,61435217931553842743,100000000000000000000
5450125062525025010011,60824319043776769148,100000000000000000000
5475125062525025010011,60228603148542548381,100000000000000000000
5500125062525025010011,59647572978780541010,100000000000000000000
5525125062525025010011,59080751390186197960,100000000000000000000
5550125062525025010011,58527680395245314346,100000000000000000000
5575125062525025010011,57987920250742816973,100000000000000000000
5600125062525025010011,57461048595409901689,100000000000000000000
5625125062525025010011,56946659634596208088,100000000000000000000
5650125062525025010011,56444363369068785093,100000000000000000000
5675125062525025010011,55953784865238342515,100000000000000000000
5700125062525025010011,55474563564297048523,100000000000000000000
5725125062525025010011,55006352627922149371,100000000000000000000
5750125062525025010011,54548818318357074363,100000000000000000000
5775125062525025010011,54101639410827467492,100000000000000000000
5800125062525025010011,53664506636384688732,100000000000000000000
5825125062525025010011,53237122153394604094,100000000000000000000
5850125062525025010011,52819199046005712017,100000000000000000000
5875125062525025010011,52410460848038545806,100000000000000000000
5900125062525025010011,52010641090838498730,100000000000000000000
5925125062525025010011,51619482873727336145,100000000000000000000
5950125062525025010011,51236738455775233674,100000000000000000000
5975125062525025010011,50862168867695712970,100000000000000000000
6000125062525025010011,50495543542740796052,100000000000000000000
6025125062525025010011,50136639965543487375,100000000000000000000
6050125062525025010011,49785243337919706839,100000000000000000000
6075125062525025010011,49441146260702392696,100000000000000000000
6100125062525025010011,49104148430736997931,100000000000000000000
6125125062525025010011,48774056352220318235,100000000000000000000
6150125062525025010011,48450683061613791069,100000000000000000000
6175125062525025010011,48133847865408348900,100000000000000000000
6200125062525025010011,47823376090060830443,100000000000000000000
6225125062525025010011,47519098843462068500,100000000000000000000
6250125062525025010011,47220852787334281854,100000000000000000000
6275125062525025010011,46928479919990485967,100000000000000000000
6300125062525025010011,46641827368921473670,100000000000000000000
6325125062525025010011,46360747192706659896,100000000000000000000
6350125062525025010011,46085096191773879348,100000000000000000000
6375125062525025010011,45814735727560207584,100000000000000000000
6400125062525025010011,45549531549651168685,100000000000000000000
6425125062525025010011,45289353630499411864,100000000000000000000
6450125062525025010011,45034076007346191851,100000000000000000000
6475125062525025010011,44783576630989872512,100000000000000000000
6500125062525025010011,44537737221065281797,100000000000000000000
6525125062525025010011,44296443127516163587,100000000000000000000
6550125062525025010011,44059583197960277615,100000000000000000000
6575125062525025010011,43827049650662965185,100000000000000000000
6600125062525025010011,43598737952850294415,100000000000000000000
6625125062525025010011,43374546704107287049,100000000000000000000
6650125062525025010011,43154377524620268475,100000000000000000000
6675125062525025010011,42938134948035128027,100000000000000000000
6700125062525025010011,42725726318715278855,100000000000000000000
6725125062525025010011,42517061693194412760,100000000000000000000
6750125062525025010011,42312053745629799731,100000000000000000000
6775125062525025010011,42110617677071925237,100000000000000000000
6800125062525025010011,41912671128375729086,100000000000000000000
6825125062525025010011,41718134096587643403,100000000000000000000
6850125062525025010011,41526928854651057239,100000000000000000000
6875125062525025010011,41338979874280792569,100000000000000000000
6900125062525025010011,41154213751864689903,100000000000000000000
6925125062525025010011,40972559137257498406,100000000000000000000
6950125062525025010011,40793946665338970618,100000000000000000000
6975125062525025010011,40618308890214399101,100000000000000000000
7000125062525025010011,40445580221941823710,100000000000000000000
7025125062525025010011,40275696865675804338,100000000000000000000
7050125062525025010011,40108596763123014077,100000000000000000000
7075125062525025010011,39944219536209980001,100000000000000000000
7100125062525025010011,39782506432868099957,100000000000000000000
7125125062525025010011,39623400274845609767,100000000000000000000
7150125062525025010011,39466845407460480766,100000000000000000000
7175125062525025010011,39312787651212306843,100000000000000000000
7200125062525025010011,39161174255175105617,100000000000000000000
7225125062525025010011,39011953852096622874,100000000000000000000
